approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,15,Ashburton Community Orchard,Community Orchard,fruits,tree-fruits,50.515,-3.755,A traditional orchard space preserved for community fruit harvesting.,A traditional orchard space preserved for community fruit harvesting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.515,-3.755",Ashburton,Ashburton,Ashburton,Devon,TQ13 7QQ
True,,16,Saltram House (Public Paths),Woodland,nuts,woodland,50.378,-4.085,Public boundary paths offer sweet chestnuts and wild garlic in season.,Public boundary paths offer sweet chestnuts and wild garlic in season.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.378,-4.085",Plymouth,Plymouth,Plymouth,Devon,PL7 1UH
True,,17,Berry Head Nature Reserve,Nature Reserve,wild,coastal,50.398,-3.481,Clifftop flora including wild fennel and various coastal salad greens.,Clifftop flora including wild fennel and various coastal salad greens.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.398,-3.481",Brixham,Brixham,Brixham,Devon,TQ5 9AP
True,,18,Great Western Canal Path,Public Footpath,wild,hedgerow,50.902,-3.475,"Extensive hedgerows along the canal with elderberries, sloes, and blackberr...","Extensive hedgerows along the canal with elderberries, sloes, and blackberries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.902,-3.475",Tiverton,Tiverton,Tiverton,Devon,EX16 4HX
True,,19,Budleigh Salterton Pebbles,Coastal Foraging,vegetables,coastal,50.628,-3.318,Coastal plants like sea beet can be found near the Otter Estuary.,Coastal plants like sea beet can be found near the Otter Estuary.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.628,-3.318",Budleigh Salterton,Budleigh Salterton,Budleigh Salterton,Devon,EX9 6JD
True,,20,Okehampton Community Orchard,Community Orchard,fruits,tree-fruits,50.738,-4.002,A peaceful orchard space near the castle for public fruit picking.,A peaceful orchard space near the castle for public fruit picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.738,-4.002",Okehampton,Okehampton,Okehampton,Devon,EX20 1PW
True,,21,Haldon Forest Park,Woodland,wild,woodland,50.665,-3.578,Forest trails offer seasonal foraging for berries and mushrooms (be sure of...,Forest trails offer seasonal foraging for berries and mushrooms (be sure of ID).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.665,-3.578",Exeter,Exeter,Exeter,Devon,EX6 7XR
True,,22,Dawlish Warren,Nature Reserve,wild,coastal,50.605,-3.441,Coastal dunes with sea buckthorn (autumn) and wild radish.,Coastal dunes with sea buckthorn (autumn) and wild radish.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.605,-3.441",Dawlish,Dawlish,Dawlish,Devon,EX7 0NF
True,,23,Buckfastleigh Community Orchard,Community Orchard,fruits,tree-fruits,50.485,-3.782,Managed by the community with a focus on Devon apple varieties.,Managed by the community with a focus on Devon apple varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.485,-3.782",Buckfastleigh,Buckfastleigh,Buckfastleigh,Devon,TQ11 0BS
True,,24,Kingsbridge Estuary Path,Public Footpath,wild,coastal,50.282,-3.775,Riverbanks with sea purslane and marsh samphire on tidal sections.,Riverbanks with sea purslane and marsh samphire on tidal sections.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.282,-3.775",Kingsbridge,Kingsbridge,Kingsbridge,Devon,TQ7 1HN
True,,25,Honiton Incredible Edible,Urban Foraging,vegetables,street-planters,50.801,-3.188,Edible planters in public spaces around the town center.,Edible planters in public spaces around the town center.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.801,-3.188",Honiton,Honiton,Honiton,Devon,EX14 1LT
True,,26,South Milton Sands,Coastal Foraging,wild,coastal,50.261,-3.855,Coastal vegetation includes sea beet and rock samphire.,Coastal vegetation includes sea beet and rock samphire.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.261,-3.855",Kingsbridge,Kingsbridge,Kingsbridge,Devon,TQ7 3JJ
True,,27,Axminster Community Orchard,Community Orchard,fruits,tree-fruits,50.782,-2.998,A town center orchard space for everyone to enjoy and harvest from.,A town center orchard space for everyone to enjoy and harvest from.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.782,-2.998",Axminster,Axminster,Axminster,Devon,EX13 5AX
True,,28,Lydford Gorge (Public Paths),Public Path,wild,woodland,50.642,-4.105,Wild garlic carpets the woods in spring along the river paths.,Wild garlic carpets the woods in spring along the river paths.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.642,-4.105",Lydford,Lydford,Lydford,Devon,EX20 4BH
True,,29,Appledore Quay Edges,Coastal Foraging,wild,coastal,51.055,-4.192,Foreshore foraging for sea beet and maritime herbs.,Foreshore foraging for sea beet and maritime herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=51.055,-4.192",Appledore,Appledore,Appledore,Devon,EX39 1QS
True,,30,Ivybridge River Walk,Public Footpath,wild,woodland,50.392,-3.918,Woodland path following the River Erme with blackberries and hazelnuts.,Woodland path following the River Erme with blackberries and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.392,-3.918",Ivybridge,Ivybridge,Ivybridge,Devon,PL21 0AS
True,,31,Seaton Wetlands Edges,Nature Reserve,wild,hedgerow,50.712,-3.055,Boundary hedges with abundant elder and hawthorn berries.,Boundary hedges with abundant elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.712,-3.055",Seaton,Seaton,Seaton,Devon,EX12 2SP
True,,32,Croyde Bay Coastal Path,Coastal Foraging,wild,coastal,51.128,-4.238,Coastal cliffs with wild fennel and samphire.,Coastal cliffs with wild fennel and samphire.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=51.128,-4.238",Croyde,Croyde,Croyde,Devon,EX33 1FF
True,,33,South Molton Community Orchard,Community Orchard,fruits,tree-fruits,51.018,-3.838,Local community orchard with traditional North Devon fruit varieties.,Local community orchard with traditional North Devon fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=51.018,-3.838",South Molton,South Molton,South Molton,Devon,EX36 3AZ
True,,34,Kingswear Foreshore,Coastal Foraging,wild,coastal,50.348,-3.568,Look for sea purslane and coastal herbs along the Dart estuary.,Look for sea purslane and coastal herbs along the Dart estuary.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.348,-3.568",Kingswear,Kingswear,Kingswear,Devon,TQ6 0AA
True,,35,Cullompton Community Orchard,Community Orchard,fruits,tree-fruits,50.855,-3.388,Located at CCA Fields. Managed for both people and wildlife.,Located at CCA Fields. Managed for both people and wildlife.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.855,-3.388",Cullompton,Cullompton,Cullompton,Devon,EX15 1DW
True,,36,Paignton Harbour Rock Edges,Coastal Foraging,wild,coastal,50.435,-3.555,Maritime plants like sea beet can be found on the rocky harbour boundary.,Maritime plants like sea beet can be found on the rocky harbour boundary.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.435,-3.555",Paignton,Paignton,Paignton,Devon,TQ4 6BW
True,,37,Great Torrington Commons,Nature Reserve,wild,mixed-forage,50.952,-4.148,"Huge expanse of common land with blackberries, nuts, and wild fruit trees.","Huge expanse of common land with blackberries, nuts, and wild fruit trees.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.952,-4.148",Torrington,Torrington,Torrington,Devon,EX38 8EP
True,,38,Upton Pyne Orchard,Community Orchard,fruits,tree-fruits,50.765,-3.535,A village orchard project welcoming local pickers in autumn.,A village orchard project welcoming local pickers in autumn.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.765,-3.535",Exeter,Exeter,Exeter,Devon,EX5 5HZ
True,,39,Woolacombe Dunes,Nature Reserve,wild,coastal,51.171,-4.208,Sandy soils support sea radish and other hardy coastal edibles.,Sandy soils support sea radish and other hardy coastal edibles.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=51.171,-4.208",Woolacombe,Woolacombe,Woolacombe,Devon,EX34 7AF
True,,40,Crediton Incredible Edible,Urban Foraging,vegetables,street-planters,50.792,-3.655,Public planters at the town square and library with food crops.,Public planters at the town square and library with food crops.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.792,-3.655",Crediton,Crediton,Crediton,Devon,EX17 3JZ
True,,41,Burrator Reservoir Edges,Public Path,wild,woodland,50.495,-4.045,Woodland edges with sweet chestnuts and berries (check local notices).,Woodland edges with sweet chestnuts and berries (check local notices).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.495,-4.045",Yelverton,Yelverton,Yelverton,Devon,PL20 6QE
True,,42,Braunton Burrows Edges,Nature Reserve,wild,coastal,51.102,-4.205,Vast dune system with coastal berries and salad plants on the periphery.,Vast dune system with coastal berries and salad plants on the periphery.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=51.102,-4.205",Braunton,Braunton,Braunton,Devon,EX33 2NX
True,,43,Topsham Riverside,Public Footpath,wild,coastal,50.685,-3.468,Estuary banks with sea purslane and wild fennel.,Estuary banks with sea purslane and wild fennel.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.685,-3.468",Topsham,Topsham,Topsham,Devon,EX3 0JH
True,,44,Moretonhampstead Orchard,Community Orchard,fruits,tree-fruits,50.662,-3.765,A community-focused orchard providing free fruit to the local parish.,A community-focused orchard providing free fruit to the local parish.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.662,-3.765",Moretonhampstead,Moretonhampstead,Moretonhampstead,Devon,TQ13 8NE
True,,45,Brixham Breakwater,Coastal Foraging,wild,coastal,50.401,-3.508,Rock samphire and sea beet grow on the landward side of the sea defenses.,Rock samphire and sea beet grow on the landward side of the sea defenses.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.401,-3.508",Brixham,Brixham,Brixham,Devon,TQ5 9AF
True,,46,Northam Burrows,Nature Reserve,wild,coastal,51.055,-4.215,Coastal grazing marsh with wild mushrooms (seasonal) and maritime plants.,Coastal grazing marsh with wild mushrooms (seasonal) and maritime plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=51.055,-4.215",Bideford,Bideford,Bideford,Devon,EX39 1XS
True,,47,Modbury Community Orchard,Community Orchard,fruits,tree-fruits,50.348,-3.888,Small village orchard at Palm Cross Green for community use.,Small village orchard at Palm Cross Green for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.348,-3.888",Modbury,Modbury,Modbury,Devon,PL21 0QJ
True,,48,Plym Valley Trail,Public Footpath,wild,woodland,50.405,-4.075,Cycle path following the old rail line with blackberries and elderberries.,Cycle path following the old rail line with blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.405,-4.075",Plymouth,Plymouth,Plymouth,Devon,PL7 4SR
True,,49,Sidmouth Incredible Edible,Urban Foraging,vegetables,street-planters,50.685,-3.238,Community planters at Sidmouth Library and other public spots.,Community planters at Sidmouth Library and other public spots.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.685,-3.238",Sidmouth,Sidmouth,Sidmouth,Devon,EX10 8EE
True,,50,Clovelly Public Footpaths,Public Footpath,wild,woodland,50.998,-4.398,Ancient woodland paths with wild garlic and hazelnuts.,Ancient woodland paths with wild garlic and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=50.998,-4.398",Clovelly,Clovelly,Clovelly,Devon,EX39 5TA
