approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,17,Cheddleton Flint Mill Riverside,Public Footpath,wild,river-forage,53.068,-2.045,"River Churnet banks with wild mint, elderberries, and wild garlic (spring).","River Churnet banks with wild mint, elderberries, and wild garlic (spring).",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.068,-2.045",Cheddleton,Cheddleton,Cheddleton,Staffordshire,ST13 7HL
True,,18,Staffordshire & Worcestershire Canal,Public Footpath,wild,hedgerow,52.725,-2.115,Canal-side brambles offering heavy crops of blackberries in late summer.,Canal-side brambles offering heavy crops of blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.725,-2.115",Penkridge,Penkridge,Penkridge,Staffordshire,ST19 5AS
True,,19,Burslem Incredible Edible,Urban Foraging,vegetables,street-planters,53.045,-2.195,Community planters near the town hall with free vegetables and herbs.,Community planters near the town hall with free vegetables and herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.045,-2.195",Stoke-on-Trent,Stoke-on-Trent,Stoke-on-Trent,Staffordshire,ST6 3EE
True,,20,Tittesworth Reservoir Edges,Public Path,wild,mixed-forage,53.125,-2.025,Circular path with abundant elder and hawthorn berries.,Circular path with abundant elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.125,-2.025",Meerbrook,Meerbrook,Meerbrook,Staffordshire,ST13 8SW
True,,21,Kidsgrove Incredible Edible,Urban Foraging,vegetables,street-planters,53.085,-2.242,Public planters in the town center with free edible plants.,Public planters in the town center with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.085,-2.242",Kidsgrove,Kidsgrove,Kidsgrove,Staffordshire,ST7 1AB
True,,22,Churnet Valley Railway Path,Public Footpath,wild,hedgerow,53.025,-1.958,Old rail line with abundant blackberries and elderberries.,Old rail line with abundant blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.025,-1.958",Froghall,Froghall,Froghall,Staffordshire,ST10 2HA
True,,23,Incredible Edible Cheadle,Urban Foraging,vegetables,street-planters,52.985,-1.985,Planters at the marketplace and library with free herbs and salads.,Planters at the marketplace and library with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.985,-1.985",Cheadle,Cheadle,Cheadle,Staffordshire,ST10 1AB
True,,24,Gentleshaw Common Foraging,Nature Reserve,wild,mixed-forage,52.705,-1.915,"Heathland trails with bilberries, blackberries, and rowan berries.","Heathland trails with bilberries, blackberries, and rowan berries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.705,-1.915",Burntwood,Burntwood,Burntwood,Staffordshire,WS7 3QP
True,,25,Cannock Community Orchard,Community Orchard,fruits,tree-fruits,52.688,-2.025,Small orchard space near the town park for community picking.,Small orchard space near the town park for community picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.688,-2.025",Cannock,Cannock,Cannock,Staffordshire,WS11 1AY
True,,26,Trent & Mersey Canal Path,Public Footpath,wild,hedgerow,52.732,-1.745,Canal towpath with abundant blackberries in late summer.,Canal towpath with abundant blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.732,-1.745",Alrewas,Alrewas,Alrewas,Staffordshire,DE13 7AS
True,,27,Longton Incredible Edible,Urban Foraging,vegetables,street-planters,52.988,-2.132,Community planters on the high street with free edible plants.,Community planters on the high street with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.988,-2.132",Stoke-on-Trent,Stoke-on-Trent,Stoke-on-Trent,Staffordshire,ST3 1BH
True,,28,Downs Banks (National Trust) Edges,Nature Reserve,wild,mixed-forage,52.935,-2.145,Stream-side and woodland paths with wild garlic and berries.,Stream-side and woodland paths with wild garlic and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.935,-2.145",Barlaston,Barlaston,Barlaston,Staffordshire,ST12 9AB
True,,29,Incredible Edible Codsall,Urban Foraging,vegetables,street-planters,52.612,-2.195,Planters at the station and near the shops with free herbs and veg.,Planters at the station and near the shops with free herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.612,-2.195",Codsall,Codsall,Codsall,Staffordshire,WV8 1PX
True,,30,Barton-under-Needwood Orchard,Community Orchard,fruits,tree-fruits,52.765,-1.715,Village project focused on local fruit varieties.,Village project focused on local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.765,-1.715",Barton-under-Needwood,Barton-under-Needwood,Barton-under-Needwood,Staffordshire,DE13 8AE
True,,31,Coombes Valley (Public Paths),Woodland,wild,woodland,53.075,-1.995,RSPB reserve boundary paths with hazelnuts and berries.,RSPB reserve boundary paths with hazelnuts and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.075,-1.995",Leek,Leek,Leek,Staffordshire,ST13 7RA
True,,32,Tunstall Incredible Edible,Urban Foraging,vegetables,street-planters,53.062,-2.215,Edible growing spots in public spaces for community use.,Edible growing spots in public spaces for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.062,-2.215",Stoke-on-Trent,Stoke-on-Trent,Stoke-on-Trent,Staffordshire,ST6 5AD
True,,33,Froghall Wharf Riverside,Public Path,wild,river-forage,53.022,-1.952,River Churnet banks with wild mint and elderberries.,River Churnet banks with wild mint and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.022,-1.952",Froghall,Froghall,Froghall,Staffordshire,ST10 2HU
True,,34,Great Wyrley Orchard,Community Orchard,fruits,tree-fruits,52.658,-2.015,Small village orchard project for public benefit.,Small village orchard project for public benefit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.658,-2.015",Great Wyrley,Great Wyrley,Great Wyrley,Staffordshire,WS6 6LQ
True,,35,Audley Incredible Edible,Urban Foraging,vegetables,street-planters,53.055,-2.298,Village planters with free-to-pick herbs and vegetables.,Village planters with free-to-pick herbs and vegetables.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.055,-2.298",Audley,Audley,Audley,Staffordshire,ST7 8DA
True,,36,Rudyard Lake Edges,Public Path,wild,hedgerow,53.128,-2.085,Lakeside path with abundant brambles for blackberry picking.,Lakeside path with abundant brambles for blackberry picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.128,-2.085",Rudyard,Rudyard,Rudyard,Staffordshire,ST13 8RN
True,,37,Penkridge Incredible Edible,Urban Foraging,vegetables,street-planters,52.725,-2.115,Planters at the marketplace with free herbs and salads.,Planters at the marketplace with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.725,-2.115",Penkridge,Penkridge,Penkridge,Staffordshire,ST19 5AA
True,,38,Keele University Sustainability Hub Edges,Public Path,wild,mixed-forage,53.002,-2.272,Public rights of way with seasonal fruit trees and berries.,Public rights of way with seasonal fruit trees and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.002,-2.272",Keele,Keele,Keele,Staffordshire,ST5 5BG
True,,39,Whittington Community Orchard,Community Orchard,fruits,tree-fruits,52.675,-1.765,A quiet village orchard project for public picking.,A quiet village orchard project for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.675,-1.765",Whittington,Whittington,Whittington,Staffordshire,WS14 9LQ
True,,40,Betley Village Lanes,Public Path,wild,hedgerow,53.038,-2.365,Country lanes with abundant damson trees in the hedges.,Country lanes with abundant damson trees in the hedges.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.038,-2.365",Betley,Betley,Betley,Staffordshire,CW3 9AD
True,,41,Brewood Incredible Edible,Urban Foraging,vegetables,street-planters,52.675,-2.175,Public planters in the village center with herbs and veg.,Public planters in the village center with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.675,-2.175",Brewood,Brewood,Brewood,Staffordshire,ST19 9BS
True,,42,Cheddleton Flint Mill Edges,Public Path,wild,mixed-forage,53.071,-2.042,Hedges near the mill with wild fruit and nuts.,Hedges near the mill with wild fruit and nuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.071,-2.042",Cheddleton,Cheddleton,Cheddleton,Staffordshire,ST13 7EE
True,,43,Wombourne Canal Path,Public Footpath,wild,hedgerow,52.535,-2.185,Canal-side paths with wild garlic and blackberries.,Canal-side paths with wild garlic and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.535,-2.185",Wombourne,Wombourne,Wombourne,Staffordshire,WV5 9BU
True,,44,Gnosall Incredible Edible,Urban Foraging,vegetables,street-planters,52.785,-2.255,Community planters near the station and high street with herbs and veg.,Community planters near the station and high street with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.785,-2.255",Gnosall,Gnosall,Gnosall,Staffordshire,ST20 0EP
True,,45,Madeley Community Orchard,Community Orchard,fruits,tree-fruits,53.002,-2.338,Village project focused on local fruit varieties.,Village project focused on local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.002,-2.338",Madeley,Madeley,Madeley,Staffordshire,CW3 9PQ
True,,46,Great Haywood Riverside,Public Footpath,wild,river-forage,52.802,-2.012,River Trent banks with wild garlic and elderberries.,River Trent banks with wild garlic and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.802,-2.012",Great Haywood,Great Haywood,Great Haywood,Staffordshire,ST18 0RQ
True,,47,Eccleshall Incredible Edible,Urban Foraging,vegetables,street-planters,52.858,-2.255,Planters at the community center with free vegetables and herbs.,Planters at the community center with free vegetables and herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.858,-2.255",Eccleshall,Eccleshall,Eccleshall,Staffordshire,ST21 6AE
True,,48,Tutbury Castle Edges (Public Path),Public Path,wild,hedgerow,52.858,-1.688,Boundary paths with sloes and blackberries.,Boundary paths with sloes and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.858,-1.688",Tutbury,Tutbury,Tutbury,Staffordshire,DE13 9JF
True,,49,Branston Water Park Edges,Public Park,wild,mixed-forage,52.782,-1.658,Lakeside paths with abundant elder and hawthorn berries.,Lakeside paths with abundant elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.782,-1.658",Burton-upon-Trent,Burton-upon-Trent,Burton-upon-Trent,Staffordshire,DE14 3HD
True,,50,Yoxall Community Orchard,Community Orchard,fruits,tree-fruits,52.775,-1.795,Located at the village field. Managed for the community.,Located at the village field. Managed for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.775,-1.795",Yoxall,Yoxall,Yoxall,Staffordshire,DE13 8PD
