approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,11,Maldon Promenade Park Edges,Public Park,wild,mixed-forage,51.728,0.685,"Estuary banks with wild mint, sea beet, and blackberries.","Estuary banks with wild mint, sea beet, and blackberries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.728,0.685",Maldon,Maldon,Maldon,Essex,CM9 5JQ
True,,12,Harlow Community Orchard,Community Orchard,fruits,tree-fruits,51.772,0.102,Located at Town Park. Features traditional fruit trees managed for public p...,Located at Town Park. Features traditional fruit trees managed for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.772,0.102",Harlow,Harlow,Harlow,Essex,CM20 2AG
True,,13,Thurrock Incredible Edible,Urban Foraging,vegetables,street-planters,51.478,0.328,Planters at the Thameside Complex and town library with free herbs and gree...,Planters at the Thameside Complex and town library with free herbs and greens.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.478,0.328",Grays,Grays,Grays,Essex,RM17 6SL
True,,14,Hadleigh Country Park,Public Park,wild,mixed-forage,51.545,0.608,"Diverse habitat offering elderberries, blackberries, and wild garlic (sprin...","Diverse habitat offering elderberries, blackberries, and wild garlic (spring).",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.545,0.608",Hadleigh,Hadleigh,Hadleigh,Essex,SS7 2PP
True,,15,Basildon Community Orchard,Community Orchard,fruits,tree-fruits,51.572,0.455,Located at Gloucester Park. Managed for community access to fruit.,Located at Gloucester Park. Managed for community access to fruit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.572,0.455",Basildon,Basildon,Basildon,Essex,SS14 3AW
True,,16,Brightlingsea Hard,Coastal Foraging,wild,coastal,51.812,1.025,Foreshore areas with sea purslane and marsh samphire on tidal flats.,Foreshore areas with sea purslane and marsh samphire on tidal flats.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.812,1.025",Brightlingsea,Brightlingsea,Brightlingsea,Essex,CO7 0AX
True,,17,Witham Incredible Edible,Urban Foraging,vegetables,street-planters,51.802,0.638,Public planters in the town center with free edible plants.,Public planters in the town center with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.802,0.638",Witham,Witham,Witham,Essex,CM8 2FE
True,,18,Thorndon Country Park Foraging,Woodland,wild,woodland,51.595,0.328,"Extensive forest offering seasonal nuts, berries, and fungi.","Extensive forest offering seasonal nuts, berries, and fungi.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.595,0.328",Brentwood,Brentwood,Brentwood,Essex,CM13 3RZ
True,,19,Frinton-on-Sea Cliffs,Coastal Foraging,wild,coastal,51.832,1.248,Coastal clifftop foraging for wild mustard and sea beet.,Coastal clifftop foraging for wild mustard and sea beet.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.832,1.248",Frinton-on-Sea,Frinton-on-Sea,Frinton-on-Sea,Essex,CO13 9NE
True,,20,Havering Country Park Edges,Public Park,wild,woodland,51.615,0.185,Woodland boundary paths with sweet chestnuts and wild garlic.,Woodland boundary paths with sweet chestnuts and wild garlic.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.615,0.185",Havering-atte-Bower,Havering-atte-Bower,Havering-atte-Bower,Essex,RM4 1QL
True,,21,Brentwood Community Orchard,Community Orchard,fruits,tree-fruits,51.622,0.302,Located at King George's Playing Fields. Open for public use.,Located at King George's Playing Fields. Open for public use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.622,0.302",Brentwood,Brentwood,Brentwood,Essex,CM14 4SR
True,,22,Walton-on-the-Naze Foreshore,Coastal Foraging,wild,coastal,51.852,1.275,Coastal dunes and cliffs with sea buckthorn (autumn) and wild radish.,Coastal dunes and cliffs with sea buckthorn (autumn) and wild radish.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.852,1.275",Walton-on-the-Naze,Walton-on-the-Naze,Walton-on-the-Naze,Essex,CO14 8AS
True,,23,Halstead Incredible Edible,Urban Foraging,vegetables,street-planters,51.945,0.642,Planters at the community garden and town center with herbs and veg.,Planters at the community garden and town center with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.945,0.642",Halstead,Halstead,Halstead,Essex,CO9 2AA
True,,24,Weald Country Park,Public Park,wild,mixed-forage,51.632,0.275,"Historic parkland with elderflowers, blackberries, and sweet chestnuts.","Historic parkland with elderflowers, blackberries, and sweet chestnuts.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.632,0.275",South Weald,South Weald,South Weald,Essex,CM14 5QS
True,,25,Stansted Mountfitchet Orchard,Community Orchard,fruits,tree-fruits,51.905,0.202,Small village orchard project for community use.,Small village orchard project for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.905,0.202",Stansted Mountfitchet,Stansted Mountfitchet,Stansted Mountfitchet,Essex,CM24 8LR
True,,26,Burnham-on-Crouch Sea Wall,Coastal Foraging,wild,coastal,51.628,0.815,"River Crouch banks with wild fennel, sea beet, and sea purslane.","River Crouch banks with wild fennel, sea beet, and sea purslane.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.628,0.815",Burnham-on-Crouch,Burnham-on-Crouch,Burnham-on-Crouch,Essex,CM0 8AS
True,,27,Rayleigh Incredible Edible,Urban Foraging,vegetables,street-planters,51.585,0.605,Public planters in the town square and library with free herbs.,Public planters in the town square and library with free herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.585,0.605",Rayleigh,Rayleigh,Rayleigh,Essex,SS6 7EB
True,,28,Belhus Woods Country Park,Public Park,wild,hedgerow,51.528,0.255,Boundary paths with heavy crops of blackberries and elderberries.,Boundary paths with heavy crops of blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.528,0.255",South Ockendon,South Ockendon,South Ockendon,Essex,RM15 4XJ
True,,29,Great Dunmow Community Orchard,Community Orchard,fruits,tree-fruits,51.872,0.362,Located at the recreation ground. Features local apple varieties.,Located at the recreation ground. Features local apple varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.872,0.362",Great Dunmow,Great Dunmow,Great Dunmow,Essex,CM6 1AE
True,,30,Mistley Walls Foraging,Public Path,wild,coastal,51.942,1.078,Estuary paths with wild fennel and coastal berries.,Estuary paths with wild fennel and coastal berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.942,1.078",Mistley,Mistley,Mistley,Essex,CO11 1ER
True,,31,Wickford Incredible Edible,Urban Foraging,vegetables,street-planters,51.612,0.522,Community planters at the station and high street with herbs and veg.,Community planters at the station and high street with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.612,0.522",Wickford,Wickford,Wickford,Essex,SS12 0AD
True,,32,Hockley Woods Foraging,Woodland,wild,woodland,51.602,0.655,Ancient woodland known for sweet chestnuts and wild garlic (spring).,Ancient woodland known for sweet chestnuts and wild garlic (spring).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.602,0.655",Hockley,Hockley,Hockley,Essex,SS5 4RN
True,,33,Dovercourt Seafront Edges,Coastal Foraging,wild,coastal,51.932,1.272,Maritime plants like sea beet and wild cabbage grow along the sea defenses.,Maritime plants like sea beet and wild cabbage grow along the sea defenses.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.932,1.272",Harwich,Harwich,Harwich,Essex,CO12 3TA
True,,34,Kelvedon Hatch Woodland Path,Public Path,wild,woodland,51.668,0.285,Public rights of way through woods offering seasonal nuts and berries.,Public rights of way through woods offering seasonal nuts and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.668,0.285",Brentwood,Brentwood,Brentwood,Essex,CM15 0LA
True,,35,Ongar Community Orchard,Community Orchard,fruits,tree-fruits,51.705,0.245,Recently established village orchard for public benefit.,Recently established village orchard for public benefit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.705,0.245",Chipping Ongar,Chipping Ongar,Chipping Ongar,Essex,CM5 9BT
True,,36,Blackwater Estuary Path,Public Footpath,wild,coastal,51.765,0.842,Coastal trails with sea purslane and marsh samphire on tidal sections.,Coastal trails with sea purslane and marsh samphire on tidal sections.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.765,0.842",Tollesbury,Tollesbury,Tollesbury,Essex,CM9 8SE
True,,37,Canvey Island Sea Wall,Coastal Foraging,wild,coastal,51.515,0.582,Upper beach areas and sea wall provide sea beet and wild fennel.,Upper beach areas and sea wall provide sea beet and wild fennel.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.515,0.582",Canvey Island,Canvey Island,Canvey Island,Essex,SS8 0AY
True,,38,Coggleshall Community Orchard,Community Orchard,fruits,tree-fruits,51.872,0.688,Managed by the parish for the benefit of local residents.,Managed by the parish for the benefit of local residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.872,0.688",Coggeshall,Coggeshall,Coggeshall,Essex,CO6 1PB
True,,39,Hatfield Forest Foraging (Public Path),Woodland,wild,woodland,51.865,0.235,Woodland paths through historic hunting forest with berries and nuts.,Woodland paths through historic hunting forest with berries and nuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.865,0.235",Takeley,Takeley,Takeley,Essex,CM22 6NE
True,,40,Wivenhoe Estuary Banks,Coastal Foraging,wild,coastal,51.858,0.958,River Colne banks with wild fennel and sea purslane.,River Colne banks with wild fennel and sea purslane.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.858,0.958",Wivenhoe,Wivenhoe,Wivenhoe,Essex,CO7 9AX
True,,41,Frinton Incredible Edible,Urban Foraging,vegetables,street-planters,51.832,1.242,Public planters in the town center with free edible plants.,Public planters in the town center with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.832,1.242",Frinton-on-Sea,Frinton-on-Sea,Frinton-on-Sea,Essex,CO13 9AH
True,,42,Marsh Farm Country Park Edges,Public Park,wild,coastal,51.642,0.612,Coastal paths with wild radish and sea beet.,Coastal paths with wild radish and sea beet.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.642,0.612",South Woodham Ferrers,South Woodham Ferrers,South Woodham Ferrers,Essex,CM3 5WP
True,,43,Stanway Community Orchard,Community Orchard,fruits,tree-fruits,51.878,0.835,Small orchard space in the village for community fruit picking.,Small orchard space in the village for community fruit picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.878,0.835",Colchester,Colchester,Colchester,Essex,CO3 0PR
True,,44,Manningtree Riverside Path,Public Footpath,wild,coastal,51.945,1.062,River Stour banks with wild mint and sea purslane.,River Stour banks with wild mint and sea purslane.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.945,1.062",Manningtree,Manningtree,Manningtree,Essex,CO11 1BJ
True,,45,Grays Gorges Nature Reserve,Nature Reserve,wild,mixed-forage,51.485,0.315,Old quarry site with abundant blackberries and elderberries.,Old quarry site with abundant blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.485,0.315",Grays,Grays,Grays,Essex,RM17 6XU
True,,46,Tiptree Village Edges,Public Path,wild,hedgerow,51.815,0.745,Country lanes near the famous jam factory with wild fruit and berries.,Country lanes near the famous jam factory with wild fruit and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.815,0.745",Tiptree,Tiptree,Tiptree,Essex,CO5 0RF
True,,47,Great Bentley Community Orchard,Community Orchard,fruits,tree-fruits,51.848,1.065,Located on the village green. Managed for the community.,Located on the village green. Managed for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.848,1.065",Great Bentley,Great Bentley,Great Bentley,Essex,CO7 8LD
True,,48,Chafford Gorges Nature Reserve,Nature Reserve,wild,mixed-forage,51.488,0.288,Limestone paths with wild herbs and autumn berries.,Limestone paths with wild herbs and autumn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.488,0.288",Chafford Hundred,Chafford Hundred,Chafford Hundred,Essex,RM16 6RL
True,,49,Billericay Incredible Edible,Urban Foraging,vegetables,street-planters,51.628,0.418,Planters at the community square and station with free vegetables and herbs...,Planters at the community square and station with free vegetables and herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.628,0.418",Billericay,Billericay,Billericay,Essex,CM12 9AS
True,,50,Stour Wood Foraging,Woodland,wild,woodland,51.925,1.155,Sweet chestnut woodland managed by RSPB with public access paths.,Sweet chestnut woodland managed by RSPB with public access paths.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.925,1.155",Ramsey,Ramsey,Ramsey,Essex,CO12 5EP
