approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,31,Herefordshire Foraging Spot 31,Public Path,wild,mixed-forage,52.3,-2.5500000000000003,"A public foraging spot in rural Herefordshire, location 31.","A public foraging spot in rural Herefordshire, location 31.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.3,-2.5500000000000003",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR4 0AA
True,,32,Herefordshire Foraging Spot 32,Public Path,wild,mixed-forage,52.31,-2.5450000000000004,"A public foraging spot in rural Herefordshire, location 32.","A public foraging spot in rural Herefordshire, location 32.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.31,-2.5450000000000004",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR5 0AA
True,,33,Herefordshire Foraging Spot 33,Public Path,wild,mixed-forage,52.32,-2.54,"A public foraging spot in rural Herefordshire, location 33.","A public foraging spot in rural Herefordshire, location 33.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.32,-2.54",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR6 0AA
True,,34,Herefordshire Foraging Spot 34,Public Path,wild,mixed-forage,52.33,-2.535,"A public foraging spot in rural Herefordshire, location 34.","A public foraging spot in rural Herefordshire, location 34.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.33,-2.535",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR7 0AA
True,,35,Herefordshire Foraging Spot 35,Public Path,wild,mixed-forage,52.34,-2.5300000000000002,"A public foraging spot in rural Herefordshire, location 35.","A public foraging spot in rural Herefordshire, location 35.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.34,-2.5300000000000002",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR8 0AA
True,,36,Herefordshire Foraging Spot 36,Public Path,wild,mixed-forage,52.35,-2.5250000000000004,"A public foraging spot in rural Herefordshire, location 36.","A public foraging spot in rural Herefordshire, location 36.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.35,-2.5250000000000004",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR9 0AA
True,,37,Herefordshire Foraging Spot 37,Public Path,wild,mixed-forage,52.36,-2.52,"A public foraging spot in rural Herefordshire, location 37.","A public foraging spot in rural Herefordshire, location 37.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.36,-2.52",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR1 0AA
True,,38,Herefordshire Foraging Spot 38,Public Path,wild,mixed-forage,52.37,-2.515,"A public foraging spot in rural Herefordshire, location 38.","A public foraging spot in rural Herefordshire, location 38.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.37,-2.515",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR2 0AA
True,,39,Herefordshire Foraging Spot 39,Public Path,wild,mixed-forage,52.38,-2.5100000000000002,"A public foraging spot in rural Herefordshire, location 39.","A public foraging spot in rural Herefordshire, location 39.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.38,-2.5100000000000002",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR3 0AA
True,,40,Herefordshire Foraging Spot 40,Public Path,wild,mixed-forage,52.39,-2.5050000000000003,"A public foraging spot in rural Herefordshire, location 40.","A public foraging spot in rural Herefordshire, location 40.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.39,-2.5050000000000003",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR4 0AA
True,,41,Herefordshire Foraging Spot 41,Public Path,wild,mixed-forage,52.4,-2.5,"A public foraging spot in rural Herefordshire, location 41.","A public foraging spot in rural Herefordshire, location 41.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.4,-2.5",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR5 0AA
True,,42,Herefordshire Foraging Spot 42,Public Path,wild,mixed-forage,52.41,-2.495,"A public foraging spot in rural Herefordshire, location 42.","A public foraging spot in rural Herefordshire, location 42.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.41,-2.495",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR6 0AA
True,,43,Herefordshire Foraging Spot 43,Public Path,wild,mixed-forage,52.42,-2.49,"A public foraging spot in rural Herefordshire, location 43.","A public foraging spot in rural Herefordshire, location 43.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.42,-2.49",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR7 0AA
True,,44,Herefordshire Foraging Spot 44,Public Path,wild,mixed-forage,52.43,-2.4850000000000003,"A public foraging spot in rural Herefordshire, location 44.","A public foraging spot in rural Herefordshire, location 44.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.43,-2.4850000000000003",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR8 0AA
True,,45,Herefordshire Foraging Spot 45,Public Path,wild,mixed-forage,52.44,-2.48,"A public foraging spot in rural Herefordshire, location 45.","A public foraging spot in rural Herefordshire, location 45.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.44,-2.48",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR9 0AA
True,,46,Herefordshire Foraging Spot 46,Public Path,wild,mixed-forage,52.45,-2.475,"A public foraging spot in rural Herefordshire, location 46.","A public foraging spot in rural Herefordshire, location 46.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.45,-2.475",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR1 0AA
True,,47,Herefordshire Foraging Spot 47,Public Path,wild,mixed-forage,52.46,-2.47,"A public foraging spot in rural Herefordshire, location 47.","A public foraging spot in rural Herefordshire, location 47.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.46,-2.47",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR2 0AA
True,,48,Herefordshire Foraging Spot 48,Public Path,wild,mixed-forage,52.47,-2.4650000000000003,"A public foraging spot in rural Herefordshire, location 48.","A public foraging spot in rural Herefordshire, location 48.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.47,-2.4650000000000003",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR3 0AA
True,,49,Herefordshire Foraging Spot 49,Public Path,wild,mixed-forage,52.48,-2.46,"A public foraging spot in rural Herefordshire, location 49.","A public foraging spot in rural Herefordshire, location 49.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.48,-2.46",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR4 0AA
True,,50,Herefordshire Foraging Spot 50,Public Path,wild,mixed-forage,52.49,-2.455,"A public foraging spot in rural Herefordshire, location 50.","A public foraging spot in rural Herefordshire, location 50.",,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,,,,,,,8;9;10,,"http://maps.google.com/?q=52.49,-2.455",Herefordshire,Herefordshire,Herefordshire,Herefordshire,HR5 0AA
