approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,13,Whitnash Community Orchard,Community Orchard,fruits,tree-fruits,52.268,-1.515,Managed by the community with a focus on local apple varieties.,Managed by the community with a focus on local apple varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.268,-1.515",Whitnash,Whitnash,Whitnash,Warwickshire,CV31 2HW
True,,14,Coombe Abbey Park Edges,Public Park,wild,woodland,52.412,-1.418,Parkland boundary trails with wild fruit and sweet chestnuts.,Parkland boundary trails with wild fruit and sweet chestnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.412,-1.418",Coventry (Warwickshire),Coventry (Warwickshire),Coventry (Warwickshire),Warwickshire,CV3 2AB
True,,15,Bidford-on-Avon Orchard,Community Orchard,fruits,tree-fruits,52.165,-1.855,Located at the Big Meadow. Features apple and plum trees for public use.,Located at the Big Meadow. Features apple and plum trees for public use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.165,-1.855",Bidford-on-Avon,Bidford-on-Avon,Bidford-on-Avon,Warwickshire,B50 4AF
True,,16,Incredible Edible Southam,Urban Foraging,vegetables,street-planters,52.252,-1.392,Community planters near the library and high street with herbs and veg.,Community planters near the library and high street with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.252,-1.392",Southam,Southam,Southam,Warwickshire,CV47 0JQ
True,,17,Hartshill Hayes Foraging,Woodland,wild,woodland,52.555,-1.525,Ancient woodland paths offering wild garlic and seasonal nuts.,Ancient woodland paths offering wild garlic and seasonal nuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.555,-1.525",Nuneaton,Nuneaton,Nuneaton,Warwickshire,CV10 0TE
True,,18,Bolesworth Castle Edges (Public Path),Public Path,wild,hedgerow,52.315,-1.602,Public rights of way with seasonal fruit and berries.,Public rights of way with seasonal fruit and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.315,-1.602",Warwick,Warwick,Warwick,Warwickshire,CV34 6ST
True,,19,Shipston-on-Stour Orchard,Community Orchard,fruits,tree-fruits,52.062,-1.625,Small village orchard project preserving local fruit heritage.,Small village orchard project preserving local fruit heritage.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.062,-1.625",Shipston-on-Stour,Shipston-on-Stour,Shipston-on-Stour,Warwickshire,CV36 4PU
True,,20,Grand Union Canal (Warwickshire),Public Footpath,wild,hedgerow,52.331,-1.745,Rich canal-side hedgerows with blackberries and sloes.,Rich canal-side hedgerows with blackberries and sloes.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.331,-1.745",Lapworth,Lapworth,Lapworth,Warwickshire,B94 5QY
True,,21,Kingsbury Water Park Edges,Public Park,wild,mixed-forage,52.562,-1.688,Lakeside paths with abundant blackberries and elderberries.,Lakeside paths with abundant blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.562,-1.688",Kingsbury,Kingsbury,Kingsbury,Warwickshire,B76 0DY
True,,22,Coleshill Incredible Edible,Urban Foraging,vegetables,street-planters,52.485,-1.705,Planters at the community square and high street with free herbs.,Planters at the community square and high street with free herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.485,-1.705",Coleshill,Coleshill,Coleshill,Warwickshire,B46 3BG
True,,23,Arley Community Orchard,Community Orchard,fruits,tree-fruits,52.518,-1.565,Village orchard project for public benefit.,Village orchard project for public benefit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.518,-1.565",Old Arley,Old Arley,Old Arley,Warwickshire,CV7 8GA
True,,24,Incredible Edible Polesworth,Urban Foraging,vegetables,street-planters,52.618,-1.615,Community planters near the library and shops with edible plants.,Community planters near the library and shops with edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.618,-1.615",Polesworth,Polesworth,Polesworth,Warwickshire,B78 1DT
True,,25,Charlecote Park Edges (Public Path),Public Path,wild,hedgerow,52.205,-1.615,Public boundary paths with wild fruit and nuts.,Public boundary paths with wild fruit and nuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.205,-1.615",Wellesbourne,Wellesbourne,Wellesbourne,Warwickshire,CV35 9ER
True,,26,Atherstone Incredible Edible,Urban Foraging,vegetables,street-planters,52.578,-1.545,Public planters in the town center with free edible plants.,Public planters in the town center with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.578,-1.545",Atherstone,Atherstone,Atherstone,Warwickshire,CV9 1AH
True,,27,Kineton Community Orchard,Community Orchard,fruits,tree-fruits,52.155,-1.505,Recently established village orchard for community use.,Recently established village orchard for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.155,-1.505",Kineton,Kineton,Kineton,Warwickshire,CV35 0JZ
True,,28,Leamington Canal Path,Public Footpath,wild,hedgerow,52.281,-1.528,Canal towpath with abundant blackberries in late summer.,Canal towpath with abundant blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.281,-1.528",Leamington Spa,Leamington Spa,Leamington Spa,Warwickshire,CV31 3RZ
True,,29,Long Lawford Orchard,Community Orchard,fruits,tree-fruits,52.385,-1.302,Located at King George V field. Managed for the community.,Located at King George V field. Managed for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.385,-1.302",Rugby,Rugby,Rugby,Warwickshire,CV23 9BF
True,,30,Shustoke Reservoir Edges,Public Path,wild,mixed-forage,52.505,-1.658,Circular path with abundant elder and hawthorn berries.,Circular path with abundant elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.505,-1.658",Coleshill,Coleshill,Coleshill,Warwickshire,B46 2BE
True,,31,Napton Hill Foraging,Nature Reserve,wild,mixed-forage,52.262,-1.325,High slopes with wild raspberries and blackberries.,High slopes with wild raspberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.262,-1.325",Napton-on-the-Hill,Napton-on-the-Hill,Napton-on-the-Hill,Warwickshire,CV47 8NN
True,,32,Studley Incredible Edible,Urban Foraging,vegetables,street-planters,52.275,-1.915,Planters at the village center with herbs and vegetables.,Planters at the village center with herbs and vegetables.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.275,-1.915",Studley,Studley,Studley,Warwickshire,B80 7LG
True,,33,Wolston Community Orchard,Community Orchard,fruits,tree-fruits,52.375,-1.395,Small village orchard project for community use.,Small village orchard project for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.375,-1.395",Wolston,Wolston,Wolston,Warwickshire,CV8 3JZ
True,,34,Ullenhall Village Edges,Public Path,wild,hedgerow,52.312,-1.795,Country lanes with wild fruit trees and hazelnuts.,Country lanes with wild fruit trees and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.312,-1.795",Ullenhall,Ullenhall,Ullenhall,Warwickshire,B95 5NW
True,,35,Henley-in-Arden Orchard,Community Orchard,fruits,tree-fruits,52.292,-1.778,Village orchard preserving local fruit varieties.,Village orchard preserving local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.292,-1.778",Henley-in-Arden,Henley-in-Arden,Henley-in-Arden,Warwickshire,B95 5AU
True,,36,Binley Woods Foraging,Woodland,wild,woodland,52.402,-1.425,Ancient woodland paths offering wild garlic and berries.,Ancient woodland paths offering wild garlic and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.402,-1.425",Coventry (Warwickshire),Coventry (Warwickshire),Coventry (Warwickshire),Warwickshire,CV3 2AX
True,,37,Bulkington Incredible Edible,Urban Foraging,vegetables,street-planters,52.482,-1.435,Edible growing spots in public spaces for community use.,Edible growing spots in public spaces for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.482,-1.435",Bulkington,Bulkington,Bulkington,Warwickshire,CV12 9JZ
True,,38,Long Marston Orchard,Community Orchard,fruits,tree-fruits,52.125,-1.785,Village project focused on local fruit varieties.,Village project focused on local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.125,-1.785",Long Marston,Long Marston,Long Marston,Warwickshire,CV37 8RJ
True,,39,Dunchurch Community Orchard,Community Orchard,fruits,tree-fruits,52.338,-1.285,Small orchard space available for local harvesting.,Small orchard space available for local harvesting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.338,-1.285",Dunchurch,Dunchurch,Dunchurch,Warwickshire,CV22 6NW
True,,40,Claverdon Village Edges,Public Path,wild,hedgerow,52.285,-1.702,Country lanes with abundant elder and hawthorn berries.,Country lanes with abundant elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.285,-1.702",Claverdon,Claverdon,Claverdon,Warwickshire,CV35 8PH
True,,41,Cubbington Wood Foraging,Woodland,wild,woodland,52.312,-1.492,Ancient woodland known for wild garlic and hazelnuts.,Ancient woodland known for wild garlic and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.312,-1.492",Cubbington,Cubbington,Cubbington,Warwickshire,CV32 7LN
True,,42,Tysoe Community Orchard,Community Orchard,fruits,tree-fruits,52.102,-1.515,Located at the village field. Managed for the community.,Located at the village field. Managed for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.102,-1.515",Tysoe,Tysoe,Tysoe,Warwickshire,CV35 0SR
True,,43,Wellesbourne Incredible Edible,Urban Foraging,vegetables,street-planters,52.195,-1.595,Community planters with free herbs and salads.,Community planters with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.195,-1.595",Wellesbourne,Wellesbourne,Wellesbourne,Warwickshire,CV35 9RL
True,,44,Farnborough Village Path Edges,Public Path,wild,hedgerow,52.145,-1.411,Boundary paths with sloes and blackberries.,Boundary paths with sloes and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.145,-1.411",Farnborough,Farnborough,Farnborough,Warwickshire,OX17 1DZ
True,,45,Great Alne Orchard,Community Orchard,fruits,tree-fruits,52.235,-1.845,Small village orchard project for public picking.,Small village orchard project for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.235,-1.845",Great Alne,Great Alne,Great Alne,Warwickshire,B49 6HS
True,,46,Brailes Community Orchard,Community Orchard,fruits,tree-fruits,52.052,-1.545,A quiet village orchard project for public picking.,A quiet village orchard project for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.052,-1.545",Lower Brailes,Lower Brailes,Lower Brailes,Warwickshire,OX15 5AS
True,,47,Oakley Wood Foraging,Woodland,wild,woodland,52.228,-1.545,Ancient woodland paths offering sweet chestnuts and berries.,Ancient woodland paths offering sweet chestnuts and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.228,-1.545",Bishop's Tachbrook,Bishop's Tachbrook,Bishop's Tachbrook,Warwickshire,CV33 9RN
True,,48,Tredington Village Edges,Public Path,wild,hedgerow,52.092,-1.635,Country lanes with wild fruit trees and hazelnuts.,Country lanes with wild fruit trees and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.092,-1.635",Tredington,Tredington,Tredington,Warwickshire,CV36 4NJ
True,,49,Stoneleigh Riverside Path,Public Footpath,wild,river-forage,52.338,-1.518,River Sowe banks with wild garlic and elderberries.,River Sowe banks with wild garlic and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.338,-1.518",Stoneleigh,Stoneleigh,Stoneleigh,Warwickshire,CV8 3PW
True,,50,Brinklow Community Orchard,Community Orchard,fruits,tree-fruits,52.408,-1.365,Village project focused on local fruit varieties.,Village project focused on local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.408,-1.365",Brinklow,Brinklow,Brinklow,Warwickshire,CV23 0LN
