approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
TRUE,,11,Oadby Edible Planters,Incredible Edible,herbs,urban-growing,52.598,-1.075,Oadby Edible Planters in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",6;7;8;9,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"incredible edible, leicestershire, foraging, community",0,0,0,,,Summer,,,Oadby,Oadby,Oadby,Leicestershire,LE2 5BF
TRUE,,12,Castle Donington Orchard,Community Orchard,fruits,tree-fruits,52.845,-1.335,Castle Donington Orchard in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"community orchard, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Castle Donington,Castle Donington,Castle Donington,Leicestershire,DE74 2JB
TRUE,,13,Mountsorrel Community Garden,Community Garden,vegetables,urban-growing,52.725,-1.135,Mountsorrel Community Garden in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"community garden, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Mountsorrel,Mountsorrel,Mountsorrel,Leicestershire,LE12 7AF
TRUE,,14,Syston Edible Walkway,Incredible Edible,fruits,urban-growing,52.695,-1.075,Syston Edible Walkway in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",6;7;8;9,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"incredible edible, leicestershire, foraging, community",0,0,0,,,Summer,,,Syston,Syston,Syston,Leicestershire,LE7 1GQ
TRUE,,15,Birstall Community Trees,Community Orchard,fruits,tree-fruits,52.675,-1.125,Birstall Community Trees in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"community orchard, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Birstall,Birstall,Birstall,Leicestershire,LE4 4DX
TRUE,,16,Lutterworth Edible Trail,Incredible Edible,herbs,urban-growing,52.455,-1.205,Lutterworth Edible Trail in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",6;7;8;9,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"incredible edible, leicestershire, foraging, community",0,0,0,,,Summer,,,Lutterworth,Lutterworth,Lutterworth,Leicestershire,LE17 4AD
TRUE,,17,Earl Shilton Community Orchard,Community Orchard,fruits,tree-fruits,52.575,-1.315,Earl Shilton Community Orchard in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"community orchard, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Earl Shilton,Earl Shilton,Earl Shilton,Leicestershire,LE9 7GE
TRUE,,18,Shepshed Edible Planters,Incredible Edible,vegetables,urban-growing,52.768,-1.295,Shepshed Edible Planters in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",6;7;8;9,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"incredible edible, leicestershire, foraging, community",0,0,0,,,Summer,,,Shepshed,Shepshed,Shepshed,Leicestershire,LE12 9AN
TRUE,,19,River Soar Towpath (Blackberries),Foraging,fruits,riverbank,52.645,-1.145,River Soar Towpath (Blackberries) in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Leicester,Leicester,Leicester,Leicestershire,LE4 5PN
TRUE,,20,Grand Union Canal Sloes,Foraging,fruits,hedgerow,52.495,-0.955,Grand Union Canal Sloes in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Foxton Locks,Foxton Locks,Foxton Locks,Leicestershire,LE16 7RA
TRUE,,21,River Wreake Path Foraging,Foraging,fruits,riverbank,52.745,-0.985,River Wreake Path Foraging in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Asfordby,Asfordby,Asfordby,Leicestershire,LE14 3YP
TRUE,,22,Watermead Country Park (Elderberries),Foraging,fruits,wetland,52.685,-1.105,Watermead Country Park (Elderberries) in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Syston,Syston,Syston,Leicestershire,LE7 1PD
TRUE,,23,River Eye Wild Plums,Foraging,fruits,riverbank,52.762,-0.875,River Eye Wild Plums in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Melton Mowbray,Melton Mowbray,Melton Mowbray,Leicestershire,LE13 0NP
TRUE,,24,Thornton Reservoir Boundary,Foraging,fruits,wetland,52.655,-1.315,Thornton Reservoir Boundary in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Thornton,Thornton,Thornton,Leicestershire,LE67 1AR
TRUE,,25,River Welland Path Herbs,Foraging,herbs,riverbank,52.475,-0.915,River Welland Path Herbs in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Market Harborough,Market Harborough,Market Harborough,Leicestershire,LE16 7QH
TRUE,,26,Swithland Reservoir Edge,Foraging,fruits,wetland,52.715,-1.165,Swithland Reservoir Edge in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Mountsorrel,Mountsorrel,Mountsorrel,Leicestershire,LE12 7UP
TRUE,,27,River Sence Path Sloes,Foraging,fruits,riverbank,52.565,-1.045,River Sence Path Sloes in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Great Glen,Great Glen,Great Glen,Leicestershire,LE8 9EL
TRUE,,28,Ashby Canal Boundary Berries,Foraging,fruits,hedgerow,52.585,-1.415,Ashby Canal Boundary Berries in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Sutton Cheney,Sutton Cheney,Sutton Cheney,Leicestershire,CV13 0AL
TRUE,,29,Cropston Reservoir Path Foraging,Foraging,fruits,wetland,52.695,-1.195,Cropston Reservoir Path Foraging in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Newtown Linford,Newtown Linford,Newtown Linford,Leicestershire,LE6 0HB
TRUE,,30,River Mease Path Wild Garlic,Foraging,herbs,riverbank,52.715,-1.535,River Mease Path Wild Garlic in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",3;4;5,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Spring,,,Measham,Measham,Measham,Leicestershire,DE12 7JN
TRUE,,31,Hicks Lodge Lake Edge,Foraging,fruits,wetland,52.735,-1.505,Hicks Lodge Lake Edge in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Moira,Moira,Moira,Leicestershire,DE12 6BD
TRUE,,32,Snibston Colliery Path Berries,Foraging,fruits,hedgerow,52.725,-1.375,Snibston Colliery Path Berries in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Coalville,Coalville,Coalville,Leicestershire,LE67 3LN
TRUE,,33,River Lin Wild Greens,Foraging,vegetables,riverbank,52.685,-1.225,River Lin Wild Greens in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Bradgate Park,Bradgate Park,Bradgate Park,Leicestershire,LE6 0HE
TRUE,,34,Bradgate Park (Sweet Chestnuts),Foraging,nuts,parkland,52.685,-1.215,Bradgate Park (Sweet Chestnuts) in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Newtown Linford,Newtown Linford,Newtown Linford,Leicestershire,LE6 0HB
TRUE,,35,Outwoods Hazelnuts,Foraging,nuts,woodland,52.745,-1.235,Outwoods Hazelnuts in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Loughborough,Loughborough,Loughborough,Leicestershire,LE11 3TU
TRUE,,36,Beacon Hill Country Park (Berries),Foraging,fruits,parkland,52.735,-1.225,Beacon Hill Country Park (Berries) in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Woodhouse Eaves,Woodhouse Eaves,Woodhouse Eaves,Leicestershire,LE12 8SP
TRUE,,37,Martinshaw Wood Hazelnuts,Foraging,nuts,woodland,52.655,-1.265,Martinshaw Wood Hazelnuts in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Ratby,Ratby,Ratby,Leicestershire,LE6 0LS
TRUE,,38,Burroughs Wood Foraging,Foraging,fruits,woodland,52.645,-1.275,Burroughs Wood Foraging in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Ratby,Ratby,Ratby,Leicestershire,LE6 0LU
TRUE,,39,Grace Dieu Wood (Chestnuts),Foraging,nuts,woodland,52.755,-1.355,Grace Dieu Wood (Chestnuts) in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Whitwick,Whitwick,Whitwick,Leicestershire,LE67 5UG
TRUE,,40,Swithland Woods (Wild Plums),Foraging,fruits,woodland,52.705,-1.185,Swithland Woods (Wild Plums) in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Woodhouse Eaves,Woodhouse Eaves,Woodhouse Eaves,Leicestershire,LE12 8TP
TRUE,,41,Bagworth Heath Foraging,Foraging,fruits,woodland,52.655,-1.345,Bagworth Heath Foraging in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Bagworth,Bagworth,Bagworth,Leicestershire,LE67 1DL
TRUE,,42,Cloud Wood Wild Garlic,Foraging,herbs,woodland,52.795,-1.405,Cloud Wood Wild Garlic in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",3;4;5,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Spring,,,Breedon on the Hill,Breedon on the Hill,Breedon on the Hill,Leicestershire,DE73 8AG
TRUE,,43,Moira Junction Wood Nuts,Foraging,nuts,woodland,52.735,-1.525,Moira Junction Wood Nuts in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Moira,Moira,Moira,Leicestershire,DE12 6AA
TRUE,,44,Burbage Common Sloes,Foraging,fruits,heathland,52.565,-1.345,Burbage Common Sloes in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Hinckley,Hinckley,Hinckley,Leicestershire,LE10 3DD
TRUE,,45,Donisthorpe Woodland Park Berries,Foraging,fruits,woodland,52.725,-1.515,Donisthorpe Woodland Park Berries in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Donisthorpe,Donisthorpe,Donisthorpe,Leicestershire,DE12 7PJ
TRUE,,46,Queen's Park Orchard (Loughborough),Foraging,fruits,parkland,52.772,-1.208,Queen's Park Orchard (Loughborough) in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Loughborough,Loughborough,Loughborough,Leicestershire,LE11 3DU
TRUE,,47,Launde Big Wood Hazelnuts,Foraging,nuts,woodland,52.625,-0.825,Launde Big Wood Hazelnuts in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,East Norton,East Norton,East Norton,Leicestershire,LE7 9XN
TRUE,,48,Owston Wood Foraging,Foraging,fruits,woodland,52.655,-0.845,Owston Wood Foraging in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Owston,Owston,Owston,Leicestershire,LE15 8AS
TRUE,,49,Braunstone Park Edible Boundary,Foraging,fruits,parkland,52.625,-1.175,Braunstone Park Edible Boundary in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Leicester,Leicester,Leicester,Leicestershire,LE3 1HX
TRUE,,50,Western Park Orchard Trees,Foraging,fruits,parkland,52.635,-1.175,Western Park Orchard Trees in Leicestershire.,"A location in Leicestershire for community growing or wild foraging, spanning the National Forest and Charnwood.",7;8;9;10,https://images.unsplash.com/photo-1542273917363-3b1817f69a2d?w=512&q=80,"foraging, leicestershire, foraging, community",0,0,0,,,Summer/Autumn,,,Leicester,Leicester,Leicester,Leicestershire,LE3 6HX
