approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,20,Burnham-on-Sea Coastal Path,Coastal Foraging,wild,coastal,51.238,-2.998,Upper beach and dunes support wild radish and sea beet.,Upper beach and dunes support wild radish and sea beet.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.238,-2.998",Burnham-on-Sea,Burnham-on-Sea,Burnham-on-Sea,Somerset,TA8 1BB
True,,21,Street Community Orchard,Community Orchard,fruits,tree-fruits,51.128,-2.738,Merriman Park orchard offers community access to apples and plums.,Merriman Park orchard offers community access to apples and plums.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.128,-2.738",Street,Street,Street,Somerset,BA16 0HB
True,,22,Ham Hill Country Park Edges,Public Park,wild,mixed-forage,50.952,-2.748,Extensive former quarry site with blackberries and elderberries in the scru...,Extensive former quarry site with blackberries and elderberries in the scrubland.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham050.952,-2.748",Stoke-sub-Hamdon,Stoke-sub-Hamdon,Stoke-sub-Hamdon,Somerset,TA14 6RW
True,,23,Wellington Community Orchard,Community Orchard,fruits,tree-fruits,50.975,-3.228,Located at Swains Lane Nature Reserve. Managed by the community for picking...,Located at Swains Lane Nature Reserve. Managed by the community for picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham050.975,-3.228",Wellington,Wellington,Wellington,Somerset,TA21 8ND
True,,24,Chard Reservoir Edges,Nature Reserve,wild,hedgerow,50.875,-2.955,Boundary paths with heavy crops of blackberries and sloes in autumn.,Boundary paths with heavy crops of blackberries and sloes in autumn.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham050.875,-2.955",Chard,Chard,Chard,Somerset,TA20 1HU
True,,25,Clevedon Seafront & Pill,Coastal Foraging,wild,coastal,51.438,-2.855,Rock samphire grows on the rocky defenses near the pier.,Rock samphire grows on the rocky defenses near the pier.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.438,-2.855",Clevedon,Clevedon,Clevedon,Somerset,BS21 7QU
True,,26,Radstock Incredible Edible,Urban Foraging,vegetables,street-planters,51.291,-2.445,Public planters near the museum and library with free seasonal vegetables.,Public planters near the museum and library with free seasonal vegetables.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.291,-2.445",Radstock,Radstock,Radstock,Somerset,BA3 3QG
True,,27,Castle Cary Community Orchard,Community Orchard,fruits,tree-fruits,51.088,-2.518,A tranquil orchard spot for residents to harvest traditional Somerset apple...,A tranquil orchard spot for residents to harvest traditional Somerset apples.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.088,-2.518",Castle Cary,Castle Cary,Castle Cary,Somerset,BA7 7DX
True,,28,Cheddar Reservoir Perimeter,Public Path,wild,hedgerow,51.278,-2.795,Flat perimeter path with abundant brambles for blackberry picking.,Flat perimeter path with abundant brambles for blackberry picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.278,-2.795",Cheddar,Cheddar,Cheddar,Somerset,BS27 3DR
True,,29,Wincanton Community Orchard,Community Orchard,fruits,tree-fruits,51.055,-2.411,Recently established community fruit trees at Cale Park.,Recently established community fruit trees at Cale Park.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.055,-2.411",Wincanton,Wincanton,Wincanton,Somerset,BA9 9EB
True,,30,Sand Bay Coastal Grassland,Nature Reserve,wild,coastal,51.378,-2.975,Home to wild sea beet and wild cabbage on the dunes and cliffs.,Home to wild sea beet and wild cabbage on the dunes and cliffs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.378,-2.975",Kewstoke,Kewstoke,Kewstoke,Somerset,BS22 9UZ
True,,31,Bruton Community Orchard,Community Orchard,fruits,tree-fruits,51.112,-2.451,A small hillside orchard site preserved for the local community.,A small hillside orchard site preserved for the local community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.112,-2.451",Bruton,Bruton,Bruton,Somerset,BA10 0ED
True,,32,Langport River Path,Public Footpath,wild,river-forage,51.035,-2.825,River Parrett banks offer wild mint and meadowsweet in summer.,River Parrett banks offer wild mint and meadowsweet in summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.035,-2.825",Langport,Langport,Langport,Somerset,TA10 9PA
True,,33,Watchet Harbour Rocks,Coastal Foraging,wild,coastal,51.182,-3.328,Sea beet and occasionally wild mustard on the harbour periphery.,Sea beet and occasionally wild mustard on the harbour periphery.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.182,-3.328",Watchet,Watchet,Watchet,Somerset,TA23 0AU
True,,34,Midsomer Norton Orchard,Community Orchard,fruits,tree-fruits,51.285,-2.481,"Located at the Town Park, providing apples and pears for public use.","Located at the Town Park, providing apples and pears for public use.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.285,-2.481",Midsomer Norton,Midsomer Norton,Midsomer Norton,Somerset,BA3 2HB
True,,35,Somerton Community Orchard,Community Orchard,fruits,tree-fruits,51.052,-2.735,Traditional Somerset apple varieties in a peaceful community setting.,Traditional Somerset apple varieties in a peaceful community setting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.052,-2.735",Somerton,Somerton,Somerton,Somerset,TA11 7PZ
True,,36,Axbridge Community Orchard,Community Orchard,fruits,tree-fruits,51.288,-2.818,A focused community space for fruit harvesting near the Mendips.,A focused community space for fruit harvesting near the Mendips.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.288,-2.818",Axbridge,Axbridge,Axbridge,Somerset,BS26 2BD
True,,37,Crewkerne Incredible Edible,Urban Foraging,vegetables,street-planters,50.884,-2.795,Public planters in the town center featuring herbs and pollinator-friendly ...,Public planters in the town center featuring herbs and pollinator-friendly edibles.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham050.884,-2.795",Crewkerne,Crewkerne,Crewkerne,Somerset,TA18 7JS
True,,38,Ilminster Community Orchard,Community Orchard,fruits,tree-fruits,50.925,-2.915,Located at Herne Hill. A beautiful spot for gathering autumn fruit.,Located at Herne Hill. A beautiful spot for gathering autumn fruit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham050.925,-2.915",Ilminster,Ilminster,Ilminster,Somerset,TA19 9FE
True,,39,Bossington Beach Edges,Coastal Foraging,wild,coastal,51.218,-3.602,Coastal flora including sea kale and rock samphire along the pebble ridge.,Coastal flora including sea kale and rock samphire along the pebble ridge.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.218,-3.602",Bossington,Bossington,Bossington,Somerset,TA24 8HQ
True,,40,Dulverton Riverside Path,Public Footpath,wild,woodland,51.038,-3.552,River Barle woodland paths with carpets of wild garlic in spring.,River Barle woodland paths with carpets of wild garlic in spring.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.038,-3.552",Dulverton,Dulverton,Dulverton,Somerset,TA22 9BU
True,,41,Winford Community Orchard,Community Orchard,fruits,tree-fruits,51.385,-2.665,Small village orchard providing local fruit for residents.,Small village orchard providing local fruit for residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.385,-2.665",Winford,Winford,Winford,Somerset,BS40 8AD
True,,42,Porlock Weir Coastal Path,Coastal Foraging,wild,coastal,51.215,-3.618,Maritime herbs and coastal berries along the shoreline trails.,Maritime herbs and coastal berries along the shoreline trails.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.215,-3.618",Porlock,Porlock,Porlock,Somerset,TA24 8PD
True,,43,Long Ashton Community Orchard,Community Orchard,fruits,tree-fruits,51.428,-2.665,"Located at Peel Park, managed for community use and biodiversity.","Located at Peel Park, managed for community use and biodiversity.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.428,-2.665",Long Ashton,Long Ashton,Long Ashton,Somerset,BS41 9LB
True,,44,Stoke-sub-Hamdon Orchard,Community Orchard,fruits,tree-fruits,50.955,-2.752,A historic orchard space with a variety of Somerset cider and dessert apple...,A historic orchard space with a variety of Somerset cider and dessert apples.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham050.955,-2.752",Stoke-sub-Hamdon,Stoke-sub-Hamdon,Stoke-sub-Hamdon,Somerset,TA14 6QE
True,,45,West Quantoxhead Woodland,Woodland,wild,woodland,51.175,-3.275,Wooded slopes of the Quantocks offering sweet chestnuts and berries.,Wooded slopes of the Quantocks offering sweet chestnuts and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.175,-3.275",Williton,Williton,Williton,Somerset,TA4 4DP
True,,46,Monkton Heathfield Orchard,Community Orchard,fruits,tree-fruits,51.042,-3.055,Recently planted as part of the green space infrastructure for local pickin...,Recently planted as part of the green space infrastructure for local picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.042,-3.055",Taunton,Taunton,Taunton,Somerset,TA2 8FY
True,,47,Highbridge Canal Path,Public Footpath,wild,hedgerow,51.222,-2.975,Bramble-lined paths offer high yields of blackberries in late summer.,Bramble-lined paths offer high yields of blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.222,-2.975",Highbridge,Highbridge,Highbridge,Somerset,TA9 3JU
True,,48,Milverton Community Orchard,Community Orchard,fruits,tree-fruits,51.025,-3.255,Village orchard project with local fruit heritage at its heart.,Village orchard project with local fruit heritage at its heart.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.025,-3.255",Milverton,Milverton,Milverton,Somerset,TA4 1JR
True,,49,Dunster Forest Edges,Woodland,wild,woodland,51.178,-3.455,"Forest trails with wild raspberries, blackberries, and seasonal nuts.","Forest trails with wild raspberries, blackberries, and seasonal nuts.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.178,-3.455",Dunster,Dunster,Dunster,Somerset,TA24 6SX
True,,50,Templecombe Community Orchard,Community Orchard,fruits,tree-fruits,51.002,-2.415,Managed by the parish council for the benefit of local residents.,Managed by the parish council for the benefit of local residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.002,-2.415",Templecombe,Templecombe,Templecombe,Somerset,BA8 0JS
