approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,13,Whinless Down Wild Apple Spot,Community Orchard,fruits,tree-fruits,51.12853,1.28179,Search for wild apple in the vicinity of Whinless Down.,This site near Whinless Down is a local favorite for finding wild apple. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"wild apple, fruits, dover-foraging",68,0,0,,cliff.bird.green,Autumn,7F8M+11 Dover,https://www.openstreetmap.org/?mlat=51.12853&mlon=1.28179#map=17/51.12853/1.28179,"Whinless Down, Dover",Dover,Whinless Down,Kent,CT17 0TB
True,,14,Western Heights Rosehips Spot,Wild Foraging,fruits,hedgerow-fruit,51.1197,1.29754,Search for rosehips in the vicinity of Western Heights.,This site near Western Heights is a local favorite for finding rosehips. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1441974231531-c6227db7816c?w=512&q=80,"rosehips, fruits, dover-foraging",65,0,0,,sea.wing.blue,Late Summer/Autumn,7F8M+35 Dover,https://www.openstreetmap.org/?mlat=51.1197&mlon=1.29754#map=17/51.1197/1.29754,"Western Heights, Dover",Dover,Western Heights,Kent,CT17 9DX
True,,15,Western Heights Rosehips Spot,Wild Foraging,fruits,hedgerow-fruit,51.12141,1.30131,Search for rosehips in the vicinity of Western Heights.,This site near Western Heights is a local favorite for finding rosehips. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1502444330042-d1a1ddf9bb5b?w=512&q=80,"rosehips, fruits, dover-foraging",70,0,0,,sea.wing.green,Late Summer/Autumn,7F8M+70 Dover,https://www.openstreetmap.org/?mlat=51.12141&mlon=1.30131#map=17/51.12141/1.30131,"Western Heights, Dover",Dover,Western Heights,Kent,CT17 9DX
True,,16,Maxton Banks Walnuts Spot,Wild Foraging,nuts,wild-nuts,51.11487,1.28388,Search for walnuts in the vicinity of Maxton Banks.,This site near Maxton Banks is a local favorite for finding walnuts. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,9;10,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,"walnuts, nuts, dover-foraging",56,0,0,,sea.wing.white,Autumn,7F8M+79 Dover,https://www.openstreetmap.org/?mlat=51.11487&mlon=1.28388#map=17/51.11487/1.28388,"Maxton Banks, Dover",Dover,Maxton Banks,Kent,CT17 9RQ
True,,17,Temple Ewell Nature Reserve Sweet Chestnuts Spot,Wild Foraging,nuts,wild-nuts,51.15207,1.26908,Search for sweet chestnuts in the vicinity of Temple Ewell Nature Reserve.,This site near Temple Ewell Nature Reserve is a local favorite for finding sweet chestnuts. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,9;10,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,"sweet chestnuts, nuts, dover-foraging",67,0,0,,cliff.bird.white,Autumn,7F8M+50 Dover,https://www.openstreetmap.org/?mlat=51.15207&mlon=1.26908#map=17/51.15207/1.26908,"Temple Ewell Nature Reserve, Dover",Dover,Temple Ewell Nature Reserve,Kent,CT16 3DS
True,,18,River Dour Trail Nettles Spot,Wild Foraging,vegetables,herbs,51.13309,1.30416,Search for nettles in the vicinity of River Dour Trail.,This site near River Dour Trail is a local favorite for finding nettles. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,3;4;5;6;7,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"nettles, vegetables, dover-foraging",44,0,0,,chalk.path.blue,Spring/Summer,7F8M+23 Dover,https://www.openstreetmap.org/?mlat=51.13309&mlon=1.30416#map=17/51.13309/1.30416,"River Dour Trail, Dover",Dover,River Dour Trail,Kent,CT16 1EB
True,,19,Russell Gardens Sea Kale Spot,Coastal Foraging,vegetables,coastal-greens,51.14887,1.27138,Search for sea kale in the vicinity of Russell Gardens.,This site near Russell Gardens is a local favorite for finding sea kale. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,4;5;6;7;8,https://images.unsplash.com/photo-1502444330042-d1a1ddf9bb5b?w=512&q=80,"sea kale, vegetables, dover-foraging",64,0,0,,sea.wing.white,Spring/Summer,7F8M+60 Dover,https://www.openstreetmap.org/?mlat=51.14887&mlon=1.27138#map=17/51.14887/1.27138,"Russell Gardens, Dover",Dover,Russell Gardens,Kent,CT16 3DZ
True,,20,Whinless Down Hazelnuts Spot,Wild Foraging,nuts,wild-nuts,51.12499,1.28358,Search for hazelnuts in the vicinity of Whinless Down.,This site near Whinless Down is a local favorite for finding hazelnuts. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,9;10,https://images.unsplash.com/photo-1502444330042-d1a1ddf9bb5b?w=512&q=80,"hazelnuts, nuts, dover-foraging",56,0,0,,cliff.bird.green,Autumn,7F8M+19 Dover,https://www.openstreetmap.org/?mlat=51.12499&mlon=1.28358#map=17/51.12499/1.28358,"Whinless Down, Dover",Dover,Whinless Down,Kent,CT17 0TB
True,,21,Kearsney Parks Hazelnuts Spot,Wild Foraging,nuts,wild-nuts,51.14355,1.27616,Search for hazelnuts in the vicinity of Kearsney Parks.,This site near Kearsney Parks is a local favorite for finding hazelnuts. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"hazelnuts, nuts, dover-foraging",15,0,0,,cliff.bird.white,Autumn,7F8M+99 Dover,https://www.openstreetmap.org/?mlat=51.14355&mlon=1.27616#map=17/51.14355/1.27616,"Kearsney Parks, Dover",Dover,Kearsney Parks,Kent,CT16 3EE
True,,22,Maxton Banks Rock Samphire Spot,Coastal Foraging,vegetables,coastal-greens,51.11809,1.29274,Search for rock samphire in the vicinity of Maxton Banks.,This site near Maxton Banks is a local favorite for finding rock samphire. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,4;5;6;7;8,https://images.unsplash.com/photo-1441974231531-c6227db7816c?w=512&q=80,"rock samphire, vegetables, dover-foraging",60,0,0,,chalk.path.blue,Spring/Summer,7F8M+55 Dover,https://www.openstreetmap.org/?mlat=51.11809&mlon=1.29274#map=17/51.11809/1.29274,"Maxton Banks, Dover",Dover,Maxton Banks,Kent,CT17 9RQ
True,,23,White Cliffs of Dover Alexanders Spot,Wild Foraging,vegetables,herbs,51.1296,1.3384,Search for alexanders in the vicinity of White Cliffs of Dover.,This site near White Cliffs of Dover is a local favorite for finding alexanders. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,3;4;5;6;7,https://images.unsplash.com/photo-1596434300655-e48d3ff3dd5e?w=512&q=80,"alexanders, vegetables, dover-foraging",11,0,0,,cliff.wing.blue,Spring/Summer,7F8M+96 Dover,https://www.openstreetmap.org/?mlat=51.1296&mlon=1.3384#map=17/51.1296/1.3384,"White Cliffs of Dover, Dover",Dover,White Cliffs of Dover,Kent,CT16 1HJ
True,,24,Maxton Banks Sea Beet Spot,Coastal Foraging,vegetables,coastal-greens,51.11605,1.28815,Search for sea beet in the vicinity of Maxton Banks.,This site near Maxton Banks is a local favorite for finding sea beet. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,4;5;6;7;8,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"sea beet, vegetables, dover-foraging",39,0,0,,cliff.path.blue,Spring/Summer,7F8M+19 Dover,https://www.openstreetmap.org/?mlat=51.11605&mlon=1.28815#map=17/51.11605/1.28815,"Maxton Banks, Dover",Dover,Maxton Banks,Kent,CT17 9RQ
True,,25,Whinless Down Hazelnuts Spot,Wild Foraging,nuts,wild-nuts,51.12043,1.28205,Search for hazelnuts in the vicinity of Whinless Down.,This site near Whinless Down is a local favorite for finding hazelnuts. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,9;10,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,"hazelnuts, nuts, dover-foraging",44,0,0,,sea.path.blue,Autumn,7F8M+90 Dover,https://www.openstreetmap.org/?mlat=51.12043&mlon=1.28205#map=17/51.12043/1.28205,"Whinless Down, Dover",Dover,Whinless Down,Kent,CT17 0TB
True,,26,Russell Gardens Wild Apple Spot,Community Orchard,fruits,tree-fruits,51.14195,1.27467,Search for wild apple in the vicinity of Russell Gardens.,This site near Russell Gardens is a local favorite for finding wild apple. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"wild apple, fruits, dover-foraging",17,0,0,,cliff.wing.green,Autumn,7F8M+70 Dover,https://www.openstreetmap.org/?mlat=51.14195&mlon=1.27467#map=17/51.14195/1.27467,"Russell Gardens, Dover",Dover,Russell Gardens,Kent,CT16 3DZ
True,,27,Kearsney Parks Sea Beet Spot,Coastal Foraging,vegetables,coastal-greens,51.14461,1.27313,Search for sea beet in the vicinity of Kearsney Parks.,This site near Kearsney Parks is a local favorite for finding sea beet. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,4;5;6;7;8,https://images.unsplash.com/photo-1502444330042-d1a1ddf9bb5b?w=512&q=80,"sea beet, vegetables, dover-foraging",18,0,0,,cliff.bird.white,Spring/Summer,7F8M+30 Dover,https://www.openstreetmap.org/?mlat=51.14461&mlon=1.27313#map=17/51.14461/1.27313,"Kearsney Parks, Dover",Dover,Kearsney Parks,Kent,CT16 3EE
True,,28,Connaught Park Damson Spot,Community Orchard,fruits,tree-fruits,51.13786,1.31202,Search for damson in the vicinity of Connaught Park.,This site near Connaught Park is a local favorite for finding damson. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"damson, fruits, dover-foraging",22,0,0,,sea.path.blue,Autumn,7F8M+53 Dover,https://www.openstreetmap.org/?mlat=51.13786&mlon=1.31202#map=17/51.13786/1.31202,"Connaught Park, Dover",Dover,Connaught Park,Kent,CT16 1HB
True,,29,Kearsney Abbey Sweet Chestnuts Spot,Wild Foraging,nuts,wild-nuts,51.14671,1.27135,Search for sweet chestnuts in the vicinity of Kearsney Abbey.,This site near Kearsney Abbey is a local favorite for finding sweet chestnuts. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,9;10,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,"sweet chestnuts, nuts, dover-foraging",36,0,0,,sea.path.white,Autumn,7F8M+76 Dover,https://www.openstreetmap.org/?mlat=51.14671&mlon=1.27135#map=17/51.14671/1.27135,"Kearsney Abbey, Dover",Dover,Kearsney Abbey,Kent,CT16 3DZ
True,,30,Western Heights Elderberries Spot,Wild Foraging,fruits,hedgerow-fruit,51.11912,1.30144,Search for elderberries in the vicinity of Western Heights.,This site near Western Heights is a local favorite for finding elderberries. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1441974231531-c6227db7816c?w=512&q=80,"elderberries, fruits, dover-foraging",27,0,0,,chalk.wing.white,Late Summer/Autumn,7F8M+44 Dover,https://www.openstreetmap.org/?mlat=51.11912&mlon=1.30144#map=17/51.11912/1.30144,"Western Heights, Dover",Dover,Western Heights,Kent,CT17 9DX
True,,31,Kearsney Abbey Elderberries Spot,Wild Foraging,fruits,hedgerow-fruit,51.14162,1.27234,Search for elderberries in the vicinity of Kearsney Abbey.,This site near Kearsney Abbey is a local favorite for finding elderberries. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1441974231531-c6227db7816c?w=512&q=80,"elderberries, fruits, dover-foraging",67,0,0,,chalk.path.blue,Late Summer/Autumn,7F8M+46 Dover,https://www.openstreetmap.org/?mlat=51.14162&mlon=1.27234#map=17/51.14162/1.27234,"Kearsney Abbey, Dover",Dover,Kearsney Abbey,Kent,CT16 3DZ
True,,32,Pencester Gardens Damson Spot,Community Orchard,fruits,tree-fruits,51.12748,1.31436,Search for damson in the vicinity of Pencester Gardens.,This site near Pencester Gardens is a local favorite for finding damson. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"damson, fruits, dover-foraging",63,0,0,,cliff.path.green,Autumn,7F8M+84 Dover,https://www.openstreetmap.org/?mlat=51.12748&mlon=1.31436#map=17/51.12748/1.31436,"Pencester Gardens, Dover",Dover,Pencester Gardens,Kent,CT16 1BW
True,,33,Kearsney Abbey Rock Samphire Spot,Coastal Foraging,vegetables,coastal-greens,51.13972,1.27357,Search for rock samphire in the vicinity of Kearsney Abbey.,This site near Kearsney Abbey is a local favorite for finding rock samphire. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,4;5;6;7;8,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,"rock samphire, vegetables, dover-foraging",35,0,0,,cliff.bird.green,Spring/Summer,7F8M+74 Dover,https://www.openstreetmap.org/?mlat=51.13972&mlon=1.27357#map=17/51.13972/1.27357,"Kearsney Abbey, Dover",Dover,Kearsney Abbey,Kent,CT16 3DZ
True,,34,Maxton Banks Sloes Spot,Wild Foraging,fruits,hedgerow-fruit,51.11313,1.28477,Search for sloes in the vicinity of Maxton Banks.,This site near Maxton Banks is a local favorite for finding sloes. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"sloes, fruits, dover-foraging",15,0,0,,sea.wing.green,Late Summer/Autumn,7F8M+34 Dover,https://www.openstreetmap.org/?mlat=51.11313&mlon=1.28477#map=17/51.11313/1.28477,"Maxton Banks, Dover",Dover,Maxton Banks,Kent,CT17 9RQ
True,,35,Western Heights Wild Apple Spot,Community Orchard,fruits,tree-fruits,51.122,1.29838,Search for wild apple in the vicinity of Western Heights.,This site near Western Heights is a local favorite for finding wild apple. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1502444330042-d1a1ddf9bb5b?w=512&q=80,"wild apple, fruits, dover-foraging",58,0,0,,sea.path.blue,Autumn,7F8M+71 Dover,https://www.openstreetmap.org/?mlat=51.122&mlon=1.29838#map=17/51.122/1.29838,"Western Heights, Dover",Dover,Western Heights,Kent,CT17 9DX
True,,36,Maxton Banks Hazelnuts Spot,Wild Foraging,nuts,wild-nuts,51.12032,1.28859,Search for hazelnuts in the vicinity of Maxton Banks.,This site near Maxton Banks is a local favorite for finding hazelnuts. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,9;10,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,"hazelnuts, nuts, dover-foraging",23,0,0,,chalk.bird.green,Autumn,7F8M+32 Dover,https://www.openstreetmap.org/?mlat=51.12032&mlon=1.28859#map=17/51.12032/1.28859,"Maxton Banks, Dover",Dover,Maxton Banks,Kent,CT17 9RQ
True,,37,Kearsney Abbey Sloes Spot,Wild Foraging,fruits,hedgerow-fruit,51.13961,1.26978,Search for sloes in the vicinity of Kearsney Abbey.,This site near Kearsney Abbey is a local favorite for finding sloes. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"sloes, fruits, dover-foraging",60,0,0,,cliff.path.white,Late Summer/Autumn,7F8M+13 Dover,https://www.openstreetmap.org/?mlat=51.13961&mlon=1.26978#map=17/51.13961/1.26978,"Kearsney Abbey, Dover",Dover,Kearsney Abbey,Kent,CT16 3DZ
True,,38,Maxton Banks Fennel Spot,Wild Foraging,vegetables,herbs,51.1149,1.2909,Search for fennel in the vicinity of Maxton Banks.,This site near Maxton Banks is a local favorite for finding fennel. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,3;4;5;6;7,https://images.unsplash.com/photo-1441974231531-c6227db7816c?w=512&q=80,"fennel, vegetables, dover-foraging",65,0,0,,chalk.bird.white,Spring/Summer,7F8M+28 Dover,https://www.openstreetmap.org/?mlat=51.1149&mlon=1.2909#map=17/51.1149/1.2909,"Maxton Banks, Dover",Dover,Maxton Banks,Kent,CT17 9RQ
True,,39,Whitfield Open Space Wild Garlic Spot,Wild Foraging,vegetables,wild-garlic,51.15676,1.30316,Search for wild garlic in the vicinity of Whitfield Open Space.,This site near Whitfield Open Space is a local favorite for finding wild garlic. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,3;4;5,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,"wild garlic, vegetables, dover-foraging",44,0,0,,sea.wing.green,Spring,7F8M+33 Dover,https://www.openstreetmap.org/?mlat=51.15676&mlon=1.30316#map=17/51.15676/1.30316,"Whitfield Open Space, Dover",Dover,Whitfield Open Space,Kent,CT16 3LY
True,,40,Kearsney Parks Wild Garlic Spot,Wild Foraging,vegetables,wild-garlic,51.14615,1.28058,Search for wild garlic in the vicinity of Kearsney Parks.,This site near Kearsney Parks is a local favorite for finding wild garlic. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,3;4;5,https://images.unsplash.com/photo-1596434300655-e48d3ff3dd5e?w=512&q=80,"wild garlic, vegetables, dover-foraging",57,0,0,,sea.path.white,Spring,7F8M+79 Dover,https://www.openstreetmap.org/?mlat=51.14615&mlon=1.28058#map=17/51.14615/1.28058,"Kearsney Parks, Dover",Dover,Kearsney Parks,Kent,CT16 3EE
True,,41,River Dour Trail Rosehips Spot,Wild Foraging,fruits,hedgerow-fruit,51.12815,1.30569,Search for rosehips in the vicinity of River Dour Trail.,This site near River Dour Trail is a local favorite for finding rosehips. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1596434300655-e48d3ff3dd5e?w=512&q=80,"rosehips, fruits, dover-foraging",15,0,0,,cliff.path.green,Late Summer/Autumn,7F8M+22 Dover,https://www.openstreetmap.org/?mlat=51.12815&mlon=1.30569#map=17/51.12815/1.30569,"River Dour Trail, Dover",Dover,River Dour Trail,Kent,CT16 1EB
True,,42,Samphire Hoe Cherry Plum Spot,Community Orchard,fruits,tree-fruits,51.10503,1.28281,Search for cherry plum in the vicinity of Samphire Hoe.,This site near Samphire Hoe is a local favorite for finding cherry plum. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1441974231531-c6227db7816c?w=512&q=80,"cherry plum, fruits, dover-foraging",59,0,0,,sea.path.blue,Autumn,7F8M+95 Dover,https://www.openstreetmap.org/?mlat=51.10503&mlon=1.28281#map=17/51.10503/1.28281,"Samphire Hoe, Dover",Dover,Samphire Hoe,Kent,CT17 9FL
True,,43,Connaught Park Cherry Plum Spot,Community Orchard,fruits,tree-fruits,51.13725,1.31236,Search for cherry plum in the vicinity of Connaught Park.,This site near Connaught Park is a local favorite for finding cherry plum. Dover's unique chalk downland and coastal environment provide excellent conditions for this species. Please forage sustainably.,8;9;10,https://images.unsplash.com/photo-1464226184884-fa280b87c399?w=512&q=80,"cherry plum, fruits, dover-foraging",47,0,0,,chalk.wing.blue,Autumn,7F8M+64 Dover,https://www.openstreetmap.org/?mlat=51.13725&mlon=1.31236#map=17/51.13725/1.31236,"Connaught Park, Dover",Dover,Connaught Park,Kent,CT16 1HB
