approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,11,Stourbridge Canal Foraging,Public Footpath,wild,hedgerow,52.455,-2.148,"Rich canal-side hedgerows with blackberries, sloes, and hawthorn berries.","Rich canal-side hedgerows with blackberries, sloes, and hawthorn berries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.455,-2.148",Stourbridge,Stourbridge,Stourbridge,West Midlands,DY8 4LU
True,,12,Cannon Hill Park Edges,Public Park,wild,mixed-forage,52.452,-1.905,Boundary trails with wild fruit trees and elderflowers in season.,Boundary trails with wild fruit trees and elderflowers in season.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.452,-1.905",Birmingham,Birmingham,Birmingham,West Midlands,B12 9QH
True,,13,Incredible Edible Halesowen,Urban Foraging,vegetables,street-planters,52.448,-2.052,Community planters at the town square with free edible plants.,Community planters at the town square with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.448,-2.052",Halesowen,Halesowen,Halesowen,West Midlands,B63 4AJ
True,,14,Woodgate Valley Country Park,Public Park,wild,mixed-forage,52.442,-2.002,"Diverse habitat offering elderberries, blackberries, and wild apples.","Diverse habitat offering elderberries, blackberries, and wild apples.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.442,-2.002",Birmingham,Birmingham,Birmingham,West Midlands,B32 3DS
True,,15,Smethwick Community Orchard,Community Orchard,fruits,tree-fruits,52.485,-1.975,Located at Victoria Park. Small orchard space preserved for community fruit...,Located at Victoria Park. Small orchard space preserved for community fruit harvesting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.485,-1.975",Smethwick,Smethwick,Smethwick,West Midlands,B67 6EH
True,,16,Aldridge Community Orchard,Community Orchard,fruits,tree-fruits,52.605,-1.918,A quiet suburban orchard project available for local harvesting.,A quiet suburban orchard project available for local harvesting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.605,-1.918",Aldridge,Aldridge,Aldridge,West Midlands,WS9 8QD
True,,17,Lichfield Canal Path (WM Border),Public Footpath,wild,hedgerow,52.652,-1.935,Canal-side brambles offering heavy crops of blackberries in late summer.,Canal-side brambles offering heavy crops of blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.652,-1.935",Brownhills,Brownhills,Brownhills,West Midlands,WS8 7BB
True,,18,Bournville Village Orchard,Community Orchard,fruits,tree-fruits,52.431,-1.935,Historic orchard areas within the Cadbury estate for public picking.,Historic orchard areas within the Cadbury estate for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.431,-1.935",Bournville,Bournville,Bournville,West Midlands,B30 2AA
True,,19,Kings Heath Park Orchard,Community Orchard,fruits,tree-fruits,52.435,-1.892,Public orchard within the park featuring local and heritage fruit varieties...,Public orchard within the park featuring local and heritage fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.435,-1.892",Kings Heath,Kings Heath,Kings Heath,West Midlands,B14 7TQ
True,,20,Moseley Bog Foraging,Nature Reserve,wild,woodland,52.438,-1.868,"Ancient woodland and swamp offering wild garlic, hazelnuts, and blackberrie...","Ancient woodland and swamp offering wild garlic, hazelnuts, and blackberries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.438,-1.868",Moseley,Moseley,Moseley,West Midlands,B13 9YF
True,,21,Incredible Edible Stourbridge,Urban Foraging,vegetables,street-planters,52.458,-2.145,Public planters in the town center with free herbs and veg.,Public planters in the town center with free herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.458,-2.145",Stourbridge,Stourbridge,Stourbridge,West Midlands,DY8 1TS
True,,22,Harborne Community Orchard,Community Orchard,fruits,tree-fruits,52.455,-1.945,Small orchard space near the walkway for community use.,Small orchard space near the walkway for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.455,-1.945",Harborne,Harborne,Harborne,West Midlands,B17 0EB
True,,23,Wren's Nest Nature Reserve,Nature Reserve,wild,mixed-forage,52.525,-2.095,Limestone grassland edges with wild herbs and autumn berries.,Limestone grassland edges with wild herbs and autumn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.525,-2.095",Dudley,Dudley,Dudley,West Midlands,DY1 3AS
True,,24,Willenhall Memorial Park,Public Park,wild,hedgerow,52.582,-2.052,Boundary paths with blackberries and elderberries.,Boundary paths with blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.582,-2.052",Willenhall,Willenhall,Willenhall,West Midlands,WV13 2PW
True,,25,Incredible Edible Kings Norton,Urban Foraging,vegetables,street-planters,52.408,-1.928,Community planters near the station and green with herbs and veg.,Community planters near the station and green with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.408,-1.928",Kings Norton,Kings Norton,Kings Norton,West Midlands,B38 8RU
True,,26,Grand Union Canal Path (WM),Public Footpath,wild,hedgerow,52.455,-1.848,Urban canal corridor with abundant elderflowers and blackberries.,Urban canal corridor with abundant elderflowers and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.455,-1.848",Tyseley,Tyseley,Tyseley,West Midlands,B11 2AZ
True,,27,Castle Bromwich Hall Gardens Edges,Public Path,wild,hedgerow,52.505,-1.788,Boundary paths near the historic gardens with wild fruit trees.,Boundary paths near the historic gardens with wild fruit trees.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.505,-1.788",Castle Bromwich,Castle Bromwich,Castle Bromwich,West Midlands,B36 9BT
True,,28,Balsall Common Orchard,Community Orchard,fruits,tree-fruits,52.392,-1.645,Village orchard project preserving local fruit heritage.,Village orchard project preserving local fruit heritage.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.392,-1.645",Balsall Common,Balsall Common,Balsall Common,West Midlands,CV7 7EE
True,,29,Incredible Edible Acocks Green,Urban Foraging,vegetables,street-planters,52.445,-1.825,Public planters in the village center with herbs and seasonal greens.,Public planters in the village center with herbs and seasonal greens.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.445,-1.825",Acocks Green,Acocks Green,Acocks Green,West Midlands,B27 6AY
True,,30,Sutton Park Orchard (Public Edge),Community Orchard,fruits,tree-fruits,52.568,-1.848,Old orchard trees on the periphery of the park available for public picking...,Old orchard trees on the periphery of the park available for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.568,-1.848",Sutton Coldfield,Sutton Coldfield,Sutton Coldfield,West Midlands,B74 2YT
True,,31,Meriden Village Edges,Public Path,wild,hedgerow,52.435,-1.645,Country lanes at the 'center of England' with wild apples and berries.,Country lanes at the 'center of England' with wild apples and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.435,-1.645",Meriden,Meriden,Meriden,West Midlands,CV7 7LP
True,,32,Shelfield Community Orchard,Community Orchard,fruits,tree-fruits,52.615,-1.942,Small community orchard project for public benefit.,Small community orchard project for public benefit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.615,-1.942",Shelfield,Shelfield,Shelfield,West Midlands,WS4 1PW
True,,33,Birmingham Main Line Canal,Public Footpath,wild,hedgerow,52.488,-1.958,Green corridor with abundant brambles and elderberries.,Green corridor with abundant brambles and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.488,-1.958",Smethwick,Smethwick,Smethwick,West Midlands,B66 1BW
True,,34,Incredible Edible Sutton Coldfield,Urban Foraging,vegetables,street-planters,52.562,-1.822,Community planters at the library and town center with herbs and veg.,Community planters at the library and town center with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.562,-1.822",Sutton Coldfield,Sutton Coldfield,Sutton Coldfield,West Midlands,B72 1QU
True,,35,Saltwells Nature Reserve,Nature Reserve,wild,woodland,52.485,-2.088,Ancient woodland paths offering wild garlic and hazelnuts.,Ancient woodland paths offering wild garlic and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.485,-2.088",Netherton,Netherton,Netherton,West Midlands,DY2 0AP
True,,36,Barr Beacon Edges,Public Park,wild,mixed-forage,52.575,-1.915,High slopes with wild raspberries and blackberries.,High slopes with wild raspberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.575,-1.915",Aldridge,Aldridge,Aldridge,West Midlands,WS9 0QW
True,,37,Incredible Edible Bearwood,Urban Foraging,vegetables,street-planters,52.475,-1.955,Public planters on the high street with free edible plants.,Public planters on the high street with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.475,-1.955",Bearwood,Bearwood,Bearwood,West Midlands,B66 4DA
True,,38,Bentley Haye Foraging,Nature Reserve,wild,hedgerow,52.595,-2.015,Wetland and scrub with abundant elder and hawthorn berries.,Wetland and scrub with abundant elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.595,-2.015",Walsall,Walsall,Walsall,West Midlands,WS2 0AX
True,,39,Bloxwich Community Orchard,Community Orchard,fruits,tree-fruits,52.612,-2.008,Located at King George V Memorial Playing Fields.,Located at King George V Memorial Playing Fields.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.612,-2.008",Bloxwich,Bloxwich,Bloxwich,West Midlands,WS3 2DA
True,,40,Fens Pools Nature Reserve,Nature Reserve,wild,mixed-forage,52.492,-2.122,Lakeside paths with abundant blackberries in late summer.,Lakeside paths with abundant blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.492,-2.122",Brierley Hill,Brierley Hill,Brierley Hill,West Midlands,DY5 4NE
True,,41,Incredible Edible Edgbaston,Urban Foraging,vegetables,street-planters,52.465,-1.915,Community planters near the reservoir and university with herbs and veg.,Community planters near the reservoir and university with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.465,-1.915",Edgbaston,Edgbaston,Edgbaston,West Midlands,B15 3TR
True,,42,Sheldon Country Park,Public Park,wild,hedgerow,52.455,-1.758,Boundary paths with wild fruit trees and hazelnuts.,Boundary paths with wild fruit trees and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.455,-1.758",Sheldon,Sheldon,Sheldon,West Midlands,B26 3UE
True,,43,Sedgley Beacon Edges,Public Park,wild,mixed-forage,52.545,-2.125,Hillside paths with wild fruit and autumn berries.,Hillside paths with wild fruit and autumn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.545,-2.125",Sedgley,Sedgley,Sedgley,West Midlands,DY3 1NB
True,,44,Incredible Edible Bilston,Urban Foraging,vegetables,street-planters,52.565,-2.075,Public planters in the town center with free edible plants.,Public planters in the town center with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.565,-2.075",Bilston,Bilston,Bilston,West Midlands,WV14 0DN
True,,45,Leasowes Park Foraging,Public Park,wild,woodland,52.442,-2.035,Historic parkland with elderflowers and blackberries.,Historic parkland with elderflowers and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.442,-2.035",Halesowen,Halesowen,Halesowen,West Midlands,B62 8QN
True,,46,Incredible Edible Tipton,Urban Foraging,vegetables,street-planters,52.528,-2.052,Community planters near the library and canal with herbs and veg.,Community planters near the library and canal with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.528,-2.052",Tipton,Tipton,Tipton,West Midlands,DY4 8EB
True,,47,Pelsall Common Edges,Public Park,wild,hedgerow,52.625,-1.972,Boundary hedges with elder and hawthorn berries.,Boundary hedges with elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.625,-1.972",Pelsall,Pelsall,Pelsall,West Midlands,WS3 4NR
True,,48,Incredible Edible Wednesbury,Urban Foraging,vegetables,street-planters,52.552,-2.022,Public planters in the town center with free herbs and salads.,Public planters in the town center with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.552,-2.022",Wednesbury,Wednesbury,Wednesbury,West Midlands,WS10 7DF
True,,49,Babbs Mill Lake Foraging,Nature Reserve,wild,river-forage,52.478,-1.765,River Cole banks with wild garlic and blackberries.,River Cole banks with wild garlic and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.478,-1.765",Kingshurst,Kingshurst,Kingshurst,West Midlands,B37 6LN
True,,50,Rowley Hills Foraging,Nature Reserve,wild,mixed-forage,52.485,-2.045,High slopes with wild raspberries and seasonal berries.,High slopes with wild raspberries and seasonal berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham052.485,-2.045",Rowley Regis,Rowley Regis,Rowley Regis,West Midlands,B65 8DA
