approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,22,Dinnington Incredible Edible,Urban Foraging,vegetables,street-planters,53.365,-1.215,Community planters at the marketplace with free herbs and salads.,Community planters at the marketplace with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.365,-1.215",,Dinnington,Dinnington,South Yorkshire,S25 2PT
True,,23,Sprotbrough Flash Edges,Nature Reserve,wild,river-forage,53.512,-1.185,"River Don banks with wild mint, elderberries, and wild garlic.","River Don banks with wild mint, elderberries, and wild garlic.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.512,-1.185",,Sprotbrough,Sprotbrough,South Yorkshire,DN5 7NB
True,,24,Elsecar Community Orchard,Community Orchard,fruits,tree-fruits,53.488,-1.415,Part of the heritage park. Traditional fruit trees managed for community pi...,Part of the heritage park. Traditional fruit trees managed for community picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.488,-1.415",,Elsecar,Elsecar,South Yorkshire,S74 8HJ
True,,25,Incredible Edible Firth Park,Urban Foraging,vegetables,street-planters,53.415,-1.451,Public planters in the library gardens with free-to-pick edible plants.,Public planters in the library gardens with free-to-pick edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.415,-1.451",,Sheffield,Sheffield,South Yorkshire,S5 6HU
True,,26,Wentworth Castle Edges,Public Path,wild,mixed-forage,53.525,-1.528,Boundary trails with wild fruit trees and dense bramble patches.,Boundary trails with wild fruit trees and dense bramble patches.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.525,-1.528",,Stainborough,Stainborough,South Yorkshire,S75 3ET
True,,27,Darnall Community Orchard,Community Orchard,fruits,tree-fruits,53.385,-1.412,An urban orchard project providing seasonal fruit to the local parish.,An urban orchard project providing seasonal fruit to the local parish.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.385,-1.412",,Sheffield,Sheffield,South Yorkshire,S9 4AD
True,,28,Rossington Incredible Edible,Urban Foraging,vegetables,street-planters,53.468,-1.065,Community planters near the school and library with herbs and veg.,Community planters near the school and library with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.468,-1.065",,Rossington,Rossington,South Yorkshire,DN11 0PL
True,,29,Wadsley Common Foraging,Nature Reserve,wild,mixed-forage,53.411,-1.535,"Heather and scrubland offering blackberries, elderberries, and rowan berrie...","Heather and scrubland offering blackberries, elderberries, and rowan berries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.411,-1.535",,Sheffield,Sheffield,South Yorkshire,S6 4BQ
True,,30,Maltby Incredible Edible,Urban Foraging,vegetables,street-planters,53.428,-1.215,Planters at the civic center and high street with free edible plants.,Planters at the civic center and high street with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.428,-1.215",,Maltby,Maltby,South Yorkshire,S66 8BD
True,,31,Sandall Park Edges,Public Park,wild,mixed-forage,53.545,-1.102,Lakeside paths with abundant elder and hawthorn berries.,Lakeside paths with abundant elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.545,-1.102",,Doncaster,Doncaster,South Yorkshire,DN2 5DZ
True,,32,Shireoaks Canal Path (SY Border),Public Footpath,wild,hedgerow,53.328,-1.168,Canal-side brambles offering heavy crops of blackberries in late summer.,Canal-side brambles offering heavy crops of blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.328,-1.168",,Shireoaks,Shireoaks,South Yorkshire,S81 8LP
True,,33,Incredible Edible Gleadless Valley,Urban Foraging,vegetables,street-planters,53.348,-1.455,Edible growing spots in public spaces for community use.,Edible growing spots in public spaces for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.348,-1.455",,Sheffield,Sheffield,South Yorkshire,S14 1LZ
True,,34,Bessacarr Community Orchard,Community Orchard,fruits,tree-fruits,53.502,-1.085,Small neighborhood orchard project for public picking.,Small neighborhood orchard project for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.502,-1.085",,Doncaster,Doncaster,South Yorkshire,DN4 7LA
True,,35,Lowedges Incredible Edible,Urban Foraging,vegetables,street-planters,53.325,-1.481,Planters at the community square with free vegetables and herbs.,Planters at the community square with free vegetables and herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.325,-1.481",,Sheffield,Sheffield,South Yorkshire,S8 7XG
True,,36,Wheatley Community Orchard,Community Orchard,fruits,tree-fruits,53.538,-1.112,Located at the playing fields. Managed for the community.,Located at the playing fields. Managed for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.538,-1.112",,Doncaster,Doncaster,South Yorkshire,DN2 4PQ
True,,37,Incredible Edible Manor Castle,Urban Foraging,vegetables,street-planters,53.375,-1.442,Urban growing project with free-to-harvest fruit and vegetables.,Urban growing project with free-to-harvest fruit and vegetables.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.375,-1.442",,Sheffield,Sheffield,South Yorkshire,S2 1UR
True,,38,Oughtibridge Riverside Path,Public Footpath,wild,river-forage,53.435,-1.545,River Don banks with wild garlic and blackberries.,River Don banks with wild garlic and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.435,-1.545",,Sheffield,Sheffield,South Yorkshire,S35 0GG
True,,39,Epworth Community Orchard (SY Border),Community Orchard,fruits,tree-fruits,53.522,-0.815,Historic orchard in the home of Methodism open to the public.,Historic orchard in the home of Methodism open to the public.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.522,-0.815",,Epworth,Epworth,South Yorkshire,DN9 1LP
True,,40,Incredible Edible Parson Cross,Urban Foraging,vegetables,street-planters,53.432,-1.468,Community planters at the park and library with herbs and veg.,Community planters at the park and library with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.432,-1.468",,Sheffield,Sheffield,South Yorkshire,S5 9EL
True,,41,Hatfield Moors Edges,Nature Reserve,wild,mixed-forage,53.565,-0.965,Heather moorland edges with wild bilberries and blackberries.,Heather moorland edges with wild bilberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.565,-0.965",,Hatfield,Hatfield,South Yorkshire,DN7 6BW
True,,42,Wivelsfield Community Orchard (SY Border),Community Orchard,fruits,tree-fruits,50.962,-0.095,Village project focused on local fruit varieties.,Village project focused on local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham050.962,-0.095",,Wivelsfield,Wivelsfield,South Yorkshire,RH17 7RH
True,,43,Incredible Edible Sharrow,Urban Foraging,vegetables,street-planters,53.368,-1.482,Planters on the high street with free edible plants.,Planters on the high street with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.368,-1.482",,Sheffield,Sheffield,South Yorkshire,S11 8AY
True,,44,Cantley Park Edges,Public Park,wild,hedgerow,53.512,-1.075,Boundary hedges with elder and hawthorn berries.,Boundary hedges with elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.512,-1.075",,Doncaster,Doncaster,South Yorkshire,DN4 6NR
True,,45,Brinsworth Community Orchard,Community Orchard,fruits,tree-fruits,53.412,-1.378,Small village orchard project for public benefit.,Small village orchard project for public benefit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.412,-1.378",,Rotherham,Rotherham,South Yorkshire,S60 5EL
True,,46,Incredible Edible Walkley,Urban Foraging,vegetables,street-planters,53.395,-1.502,Community planters near the library and shops with herbs and veg.,Community planters near the library and shops with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.395,-1.502",,Sheffield,Sheffield,South Yorkshire,S6 3RL
True,,47,Rother Valley Country Park Edges,Public Park,wild,mixed-forage,53.328,-1.332,Boundary paths with abundant blackberries in late summer.,Boundary paths with abundant blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.328,-1.332",,Sheffield,Sheffield,South Yorkshire,S26 5PQ
True,,48,Incredible Edible Woodhouse,Urban Foraging,vegetables,street-planters,53.355,-1.365,Public planters in the village center with free herbs and salads.,Public planters in the village center with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.355,-1.365",,Sheffield,Sheffield,South Yorkshire,S13 7JX
True,,49,Finningley Community Orchard,Community Orchard,fruits,tree-fruits,53.488,-1.002,A quiet village orchard project available for local harvesting.,A quiet village orchard project available for local harvesting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.488,-1.002",,Doncaster,Doncaster,South Yorkshire,DN9 3BQ
True,,50,Ulley Country Park Edges,Public Park,wild,mixed-forage,53.385,-1.305,Lakeside paths with wild fruit and autumn berries.,Lakeside paths with wild fruit and autumn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.385,-1.305",,Rotherham,Rotherham,South Yorkshire,S66 9HT
