approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,11,Singleton Environment Centre Fruit Path,Community Project,fruits,mixed-fruit,51.126,0.855,"Public path lined with apples, pears, raspberries, currents, medlars and wa...","Public path lined with apples, pears, raspberries, currents, medlars and walnuts for picking.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Singleton+Environment+Centre+Fruit+Path,Ashford,Ashford,Ashford,Kent,TN23 5YJ
True,,12,Lynsted Community Kitchen Garden,Community Garden,vegetables,mixed-produce,51.314,0.796,Half-acre no-dig community garden growing organic fruit and vegetables for ...,Half-acre no-dig community garden growing organic fruit and vegetables for local residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Lynsted+Community+Kitchen+Garden,Sittingbourne,Sittingbourne,Sittingbourne,Kent,ME9 0JH
True,,13,Communigrow,Community Project,vegetables,mixed-produce,51.285,0.432,Sustainable food education charity growing fresh food collectively for the ...,Sustainable food education charity growing fresh food collectively for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Communigrow,East Malling,East Malling,East Malling,Kent,ME19 6BJ
True,,14,Kent Community Oasis Garden,Community Garden,vegetables,mixed-produce,51.297,1.066,A 'living lab' at the University of Kent for students and locals to grow fo...,A 'living lab' at the University of Kent for students and locals to grow food together.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Kent+Community+Oasis+Garden,Canterbury,Canterbury,Canterbury,Kent,CT2 7NZ
True,,15,Incredible Edible Cheriton & Broadmead,Urban Foraging,vegetables,street-planters,51.085,1.144,Community planters along high streets filled with free food for anyone to p...,Community planters along high streets filled with free food for anyone to pick.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Incredible+Edible+Cheriton+&+Broadmead,Folkestone,Folkestone,Folkestone,Kent,CT19 4HA
True,,16,All Souls Church Sensory Garden,Community Garden,herbs,sensory,51.085,1.145,An edible sensory garden and forest garden with herbs and fruit available f...,An edible sensory garden and forest garden with herbs and fruit available for locals.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=All+Souls+Church+Sensory+Garden,Cheriton,Cheriton,Cheriton,Kent,CT19 4NP
True,,17,Hambrook Marshes,Nature Reserve,wild,hedgerow,51.275,1.071,Floodplain marshes offering wild foraging opportunities for berries and riv...,Floodplain marshes offering wild foraging opportunities for berries and riverside plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Hambrook+Marshes,Canterbury,Canterbury,Canterbury,Kent,CT1 3QX
True,,18,Blean Woods National Nature Reserve,Woodland,nuts,woodland,51.298,1.033,"Ancient woodland famous for sweet chestnuts, blackberries and diverse fungi...","Ancient woodland famous for sweet chestnuts, blackberries and diverse fungi.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Blean+Woods+National+Nature+Reserve,Canterbury,Canterbury,Canterbury,Kent,CT6 7NZ
True,,19,Larkey Valley Wood,Woodland,wild,woodland,51.258,1.051,"Ancient woodland known for wild garlic, wood sorrel and seasonal berries.","Ancient woodland known for wild garlic, wood sorrel and seasonal berries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Larkey+Valley+Wood,Canterbury,Canterbury,Canterbury,Kent,CT4 7AD
True,,20,Shorne Woods Country Park,Public Park,wild,woodland,51.411,0.428,"Large park with edible berries, nuts and mushroom foraging (seasonal).","Large park with edible berries, nuts and mushroom foraging (seasonal).",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Shorne+Woods+Country+Park,Gravesend,Gravesend,Gravesend,Kent,DA12 3HX
True,,21,Lullingstone Country Park,Public Park,wild,woodland,51.357,0.194,Ancient trees and chalk grassland providing opportunities for nut and berry...,Ancient trees and chalk grassland providing opportunities for nut and berry picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Lullingstone+Country+Park,Eynsford,Eynsford,Eynsford,Kent,DA4 0JF
True,,22,Jeskyns Community Woodland,Public Park,fruits,tree-fruits,51.4,0.395,Includes a community orchard and wild foraging trails across former farmlan...,Includes a community orchard and wild foraging trails across former farmland.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Jeskyns+Community+Woodland,Cobham,Cobham,Cobham,Kent,DA12 3AN
True,,23,Trosley Country Park,Public Park,wild,woodland,51.334,0.355,Chalk downland and woodland offering seasonal foraging for wild food and fu...,Chalk downland and woodland offering seasonal foraging for wild food and fungi.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Trosley+Country+Park,Meopham,Meopham,Meopham,Kent,DA13 0SG
True,,24,Brockhill Country Park,Public Park,wild,hedgerow,51.079,1.068,Lake and woods providing edible berries and traditional hedgerow plants.,Lake and woods providing edible berries and traditional hedgerow plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Brockhill+Country+Park,Hythe,Hythe,Hythe,Kent,CT21 4HL
True,,25,Reculver Country Park,Coastal Foraging,wild,coastal,51.378,1.183,Clifftop trails with coastal plants and berries available for foragers.,Clifftop trails with coastal plants and berries available for foragers.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Reculver+Country+Park,Herne Bay,Herne Bay,Herne Bay,Kent,CT6 6SS
True,,26,Samphire Hoe,Nature Reserve,wild,coastal,51.104,1.27,Famous for rock samphire and other hardy coastal edible plants.,Famous for rock samphire and other hardy coastal edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Samphire+Hoe,Dover,Dover,Dover,Kent,CT17 9FL
True,,27,King's Wood,Woodland,nuts,woodland,51.213,0.896,"Large forest managed by Forestry England, rich in sweet chestnuts and autum...","Large forest managed by Forestry England, rich in sweet chestnuts and autumn fungi.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=King's+Wood,Challock,Challock,Challock,Kent,TN25 4AR
True,,28,Iwade Community Orchard,Community Orchard,fruits,tree-fruits,51.375,0.735,"Part of the 'Orchards for Everyone' project, managed by local volunteers fo...","Part of the 'Orchards for Everyone' project, managed by local volunteers for community harvest.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Iwade+Community+Orchard,Sittingbourne,Sittingbourne,Sittingbourne,Kent,ME9 8SH
True,,29,Hillyfields Orchard,Community Orchard,fruits,tree-fruits,51.385,0.555,Local community orchard restoration project in the heart of Gillingham.,Local community orchard restoration project in the heart of Gillingham.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Hillyfields+Orchard,Gillingham,Gillingham,Gillingham,Kent,ME7 2AA
True,,30,Northward Hill Orchard,Community Orchard,fruits,tree-fruits,51.4585,0.5436,"Located within the RSPB reserve, featuring traditional fruit trees for peop...","Located within the RSPB reserve, featuring traditional fruit trees for people and wildlife.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Northward+Hill+Orchard,High Halstow,High Halstow,High Halstow,Kent,ME3 8DS
True,,31,Hucking Estate Orchard,Community Orchard,fruits,tree-fruits,51.295,0.645,Woodland Trust site with a restored community orchard and wild foraging are...,Woodland Trust site with a restored community orchard and wild foraging areas.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Hucking+Estate+Orchard,Hollingbourne,Hollingbourne,Hollingbourne,Kent,ME17 1QT
True,,32,Lenham Morella Walk,Community Orchard,fruits,tree-fruits,51.237,0.705,Community path and orchard area with local fruit varieties.,Community path and orchard area with local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Lenham+Morella+Walk,Lenham,Lenham,Lenham,Kent,ME17 2QF
True,,33,Plaxtol Community Orchard,Community Orchard,fruits,tree-fruits,51.255,0.315,Small village community orchard maintained by local residents.,Small village community orchard maintained by local residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Plaxtol+Community+Orchard,Plaxtol,Plaxtol,Plaxtol,Kent,TN15 0QH
True,,34,Yalding Community Orchard,Community Orchard,fruits,tree-fruits,51.225,0.418,A focus for community gathering and seasonal fruit harvesting in Yalding vi...,A focus for community gathering and seasonal fruit harvesting in Yalding village.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Yalding+Community+Orchard,Yalding,Yalding,Yalding,Kent,ME18 6JP
True,,35,New Ash Green Orchard,Community Orchard,fruits,tree-fruits,51.365,0.312,"Part of the village's extensive green space network, open for picking.","Part of the village's extensive green space network, open for picking.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=New+Ash+Green+Orchard,New Ash Green,New Ash Green,New Ash Green,Kent,DA3 8JZ
True,,36,West Malling Community Orchard,Community Orchard,fruits,tree-fruits,51.2947,0.4088,Traditionally managed orchard in the historic town of West Malling.,Traditionally managed orchard in the historic town of West Malling.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=West+Malling+Community+Orchard,West Malling,West Malling,West Malling,Kent,ME19 6QL
True,,37,Hunton Community Orchard,Community Orchard,fruits,tree-fruits,51.215,0.475,Recently established community orchard near the village hall for local resi...,Recently established community orchard near the village hall for local residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Hunton+Community+Orchard,Hunton,Hunton,Hunton,Kent,ME15 0RR
True,,38,Milstead Community Orchard,Community Orchard,fruits,tree-fruits,51.295,0.755,Restored traditional orchard in a rural village setting.,Restored traditional orchard in a rural village setting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Milstead+Community+Orchard,Milstead,Milstead,Milstead,Kent,ME9 0SA
True,,39,Selling Community Orchard,Community Orchard,fruits,tree-fruits,51.275,0.925,Village orchard restored to preserve local heritage varieties and community...,Village orchard restored to preserve local heritage varieties and community access.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Selling+Community+Orchard,Selling,Selling,Selling,Kent,ME13 9RJ
True,,40,Abbey Physic Community Garden,Community Garden,vegetables,mixed-produce,51.32,0.9,"Walled garden in Faversham growing fruits, herbs and vegetables with a focu...","Walled garden in Faversham growing fruits, herbs and vegetables with a focus on wellbeing.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Abbey+Physic+Community+Garden,Faversham,Faversham,Faversham,Kent,ME13 7HA
True,,41,Sandown Castle Community Garden,Community Garden,herbs,mixed-produce,51.24,1.4,"Award-winning tiered garden on the site of a former castle, managed by loca...","Award-winning tiered garden on the site of a former castle, managed by local volunteers.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Sandown+Castle+Community+Garden,Deal,Deal,Deal,Kent,CT14 7BB
True,,42,Erith Exchange Garden,Community Garden,vegetables,urban-growing,51.4957,0.1446,Urban growing project converting disused spaces into productive community g...,Urban growing project converting disused spaces into productive community gardens.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Erith+Exchange+Garden,Erith,Erith,Erith,Kent,DA8 1RS
True,,43,Wellbeing in the Weald Allotment,Community Garden,vegetables,allotment,51.105,0.545,Large community plot for residents of Cranbrook and Sissinghurst to share p...,Large community plot for residents of Cranbrook and Sissinghurst to share produce.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Wellbeing+in+the+Weald+Allotment,Sissinghurst,Sissinghurst,Sissinghurst,Kent,TN17 2HX
True,,44,The Pines Garden,Public Garden,fruits,kitchen-garden,51.15,1.38,Organically managed garden with a working kitchen garden and unusual fruit ...,Organically managed garden with a working kitchen garden and unusual fruit trees.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=The+Pines+Garden,St Margaret's Bay,St Margaret's Bay,St Margaret's Bay,Kent,CT15 6DZ
True,,45,Grove Ferry Picnic Site,Nature Reserve,wild,hedgerow,51.32,1.21,Riverside area with abundant blackberries and wild plums in the surrounding...,Riverside area with abundant blackberries and wild plums in the surrounding hedges.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Grove+Ferry+Picnic+Site,Canterbury,Canterbury,Canterbury,Kent,CT3 4BP
True,,46,Perry Court Farm Public Footpaths,Public Footpath,fruits,tree-fruits,51.19,0.91,Public rights of way through one of Kent's major fruit growing areas (picki...,Public rights of way through one of Kent's major fruit growing areas (picking wild edges).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Perry+Court+Farm+Public+Footpaths,Wye,Wye,Wye,Kent,TN25 5BZ
True,,47,Bedgebury National Pinetum edges,Woodland,wild,woodland,51.07,0.45,Public access areas of the forest offer seasonal foraging for berries and c...,Public access areas of the forest offer seasonal foraging for berries and chestnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Bedgebury+National+Pinetum+edges,Goudhurst,Goudhurst,Goudhurst,Kent,TN17 2SJ
True,,48,Sheldwich Orchard,Community Orchard,fruits,tree-fruits,51.275,0.885,Traditional orchard identified for community restoration and local picking.,Traditional orchard identified for community restoration and local picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Sheldwich+Orchard,Sheldwich,Sheldwich,Sheldwich,Kent,ME13 0LW
True,,49,Harrietsham Community Orchard,Community Orchard,fruits,tree-fruits,51.245,0.675,Restored orchard project providing community access to traditional fruit va...,Restored orchard project providing community access to traditional fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Harrietsham+Community+Orchard,Harrietsham,Harrietsham,Harrietsham,Kent,ME17 1AY
True,,50,Bore Place Community Garden,Community Garden,vegetables,organic,51.2205,0.1552,Educational farm and garden with community growing initiatives for local fo...,Educational farm and garden with community growing initiatives for local food security.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=Bore+Place+Community+Garden,Chiddingstone,Chiddingstone,Chiddingstone,Kent,TN8 7AR
