approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,20,Eastleigh Incredible Edible,Urban Foraging,vegetables,street-planters,50.967,-1.351,Public planters outside the railway station and library with edible plants.,Public planters outside the railway station and library with edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.967,-1.351",Eastleigh,Eastleigh,Eastleigh,Hampshire,SO50 9FD
True,,21,Alice Holt Forest Foraging,Woodland,wild,woodland,51.173,-0.839,"Extensive forest trails with wild raspberries, bilberries, and fungi (seaso...","Extensive forest trails with wild raspberries, bilberries, and fungi (seasonal).",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.173,-0.839",Farnham (Hants),Farnham (Hants),Farnham (Hants),Hampshire,GU10 4LS
True,,22,Lymington River Banks,Public Footpath,wild,coastal,50.758,-1.538,Foraging for sea purslane and marsh samphire on the tidal banks.,Foraging for sea purslane and marsh samphire on the tidal banks.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.758,-1.538",Lymington,Lymington,Lymington,Hampshire,SO41 3SE
True,,23,Totton Community Orchard,Community Orchard,fruits,tree-fruits,50.916,-1.488,Small orchard at Testwood Lakes managed for wildlife and people.,Small orchard at Testwood Lakes managed for wildlife and people.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.916,-1.488",Totton,Totton,Totton,Hampshire,SO40 3ZJ
True,,24,Whitchurch Community Orchard,Community Orchard,fruits,tree-fruits,51.233,-1.336,Local varieties of apples and pears for public harvesting in late summer.,Local varieties of apples and pears for public harvesting in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.233,-1.336",Whitchurch,Whitchurch,Whitchurch,Hampshire,RG28 7AL
True,,25,Milton Common,Nature Reserve,wild,hedgerow,50.795,-1.045,Coastal grasslands with plentiful blackberries and wild rosehips.,Coastal grasslands with plentiful blackberries and wild rosehips.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.795,-1.045",Portsmouth,Portsmouth,Portsmouth,Hampshire,PO4 8SZ
True,,26,Hook Common,Nature Reserve,wild,mixed-forage,51.288,-0.962,Ancient grazing land with wild damsons and bullaces in the boundary hedges.,Ancient grazing land with wild damsons and bullaces in the boundary hedges.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.288,-0.962",Hook,Hook,Hook,Hampshire,RG27 9NN
True,,27,Queen Elizabeth Country Park,Public Park,wild,woodland,50.954,-0.975,Large park with beech nuts and wild strawberries on forest edges.,Large park with beech nuts and wild strawberries on forest edges.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.954,-0.975",Petersfield,Petersfield,Petersfield,Hampshire,PO8 0QE
True,,28,Southsea Rock Gardens,Public Garden,herbs,mixed-forage,50.781,-1.071,Public rock gardens with rosemary and bay trees often available for clippin...,Public rock gardens with rosemary and bay trees often available for clipping.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.781,-1.071",Southsea,Southsea,Southsea,Hampshire,PO4 9RS
True,,29,Alton Community Orchard,Community Orchard,fruits,tree-fruits,51.151,-0.978,Set in Jubilee Playing Fields with various traditional fruit trees.,Set in Jubilee Playing Fields with various traditional fruit trees.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.151,-0.978",Alton,Alton,Alton,Hampshire,GU34 1EN
True,,30,Emsworth Foreshore,Coastal Foraging,wild,coastal,50.844,-0.938,Source of sea beet and occasionally wild mustard on the upper shore.,Source of sea beet and occasionally wild mustard on the upper shore.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.844,-0.938",Emsworth,Emsworth,Emsworth,Hampshire,PO10 7BT
True,,31,Hillyfields (Southampton),Public Park,wild,hedgerow,50.915,-1.428,Local green space with good autumn blackberry picking.,Local green space with good autumn blackberry picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.915,-1.428",Southampton,Southampton,Southampton,Hampshire,SO15 5PH
True,,32,West Meon Community Orchard,Community Orchard,fruits,tree-fruits,51.031,-1.085,Small village orchard providing apples for the local community.,Small village orchard providing apples for the local community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.031,-1.085",West Meon,West Meon,West Meon,Hampshire,GU32 1LN
True,,33,Waterlooville Incredible Edible,Urban Foraging,vegetables,street-planters,50.881,-1.031,Planters in the precinct with free-to-pick herbs and vegetables.,Planters in the precinct with free-to-pick herbs and vegetables.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.881,-1.031",Waterlooville,Waterlooville,Waterlooville,Hampshire,PO7 7EB
True,,34,Micheldever Wood,Woodland,wild,woodland,51.131,-1.248,Famous for bluebells but also a good spot for wild garlic (spring) and nuts...,Famous for bluebells but also a good spot for wild garlic (spring) and nuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.131,-1.248",Winchester,Winchester,Winchester,Hampshire,SO21 3BW
True,,35,Hillier Gardens (Public Paths),Public Path,wild,hedgerow,51.002,-1.468,Outer boundary paths offer wild fruit and nuts escaping the main gardens.,Outer boundary paths offer wild fruit and nuts escaping the main gardens.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.002,-1.468",Romsey,Romsey,Romsey,Hampshire,SO51 0QA
True,,36,Warsash Shoreline,Coastal Foraging,wild,coastal,50.852,-1.298,Coastal trails with sea purslane and coastal berries.,Coastal trails with sea purslane and coastal berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.852,-1.298",Warsash,Warsash,Warsash,Hampshire,SO31 9FR
True,,37,Ringwood Community Orchard,Community Orchard,fruits,tree-fruits,50.847,-1.791,A pocket orchard near the town center for community use.,A pocket orchard near the town center for community use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.847,-1.791",Ringwood,Ringwood,Ringwood,Hampshire,BH24 1EZ
True,,38,Titchfield Canal Path,Public Footpath,wild,hedgerow,50.849,-1.233,"Rich hedgerows with elderflowers, blackberries, and sloes.","Rich hedgerows with elderflowers, blackberries, and sloes.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.849,-1.233",Titchfield,Titchfield,Titchfield,Hampshire,PO14 4BB
True,,39,Fareham Community Garden,Community Garden,vegetables,urban-growing,50.852,-1.175,Provides learning opportunities and shared harvests for local people.,Provides learning opportunities and shared harvests for local people.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.852,-1.175",Fareham,Fareham,Fareham,Hampshire,PO16 7EP
True,,40,Liss Community Orchard,Community Orchard,fruits,tree-fruits,51.045,-0.892,"Located in West Liss, featuring local apple and pear varieties.","Located in West Liss, featuring local apple and pear varieties.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.045,-0.892",Liss,Liss,Liss,Hampshire,GU33 7AD
True,,41,Bitterne Park Growing Space,Community Project,vegetables,urban-growing,50.925,-1.378,Community-led street gardening with edible crops for the neighbourhood.,Community-led street gardening with edible crops for the neighbourhood.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.925,-1.378",Southampton,Southampton,Southampton,Hampshire,SO18 1NP
True,,42,Farlington Marshes Edges,Nature Reserve,wild,coastal,50.835,-1.035,Coastal paths with wild radish and sea beet.,Coastal paths with wild radish and sea beet.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.835,-1.035",Portsmouth,Portsmouth,Portsmouth,Hampshire,PO6 1UN
True,,43,Blackwater Valley Path,Public Footpath,wild,mixed-forage,51.252,-0.748,River corridor with abundant wild berries and herbs like meadowsweet.,River corridor with abundant wild berries and herbs like meadowsweet.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.252,-0.748",Aldershot,Aldershot,Aldershot,Hampshire,GU11 2PS
True,,44,Yateley Common,Nature Reserve,wild,hedgerow,51.328,-0.825,Heathland and woods with blackberries and silver birch (for sap in spring).,Heathland and woods with blackberries and silver birch (for sap in spring).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.328,-0.825",Yateley,Yateley,Yateley,Hampshire,GU46 6BE
True,,45,Wickham Water Meadows,Public Park,wild,river-forage,50.901,-1.185,Foraging for wild mint and watercress (ensure clean water source).,Foraging for wild mint and watercress (ensure clean water source).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.901,-1.185",Wickham,Wickham,Wickham,Hampshire,PO17 5AL
True,,46,Odiham Common,Nature Reserve,wild,woodland,51.258,-0.938,Grazed common land with old oak and hazel trees for nuts.,Grazed common land with old oak and hazel trees for nuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=51.258,-0.938",Odiham,Odiham,Odiham,Hampshire,RG29 1DR
True,,47,Romsey Community Orchard,Community Orchard,fruits,tree-fruits,50.988,-1.501,"Located at Tadburn Meadows, open for community fruit picking.","Located at Tadburn Meadows, open for community fruit picking.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.988,-1.501",Romsey,Romsey,Romsey,Hampshire,SO51 8AF
True,,48,Lee-on-the-Solent Seafront,Coastal Foraging,wild,coastal,50.795,-1.198,Upper beach areas provide sea kale and sea beet.,Upper beach areas provide sea kale and sea beet.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.795,-1.198",Lee-on-the-Solent,Lee-on-the-Solent,Lee-on-the-Solent,Hampshire,PO13 9NS
True,,49,New Milton Community Orchard,Community Orchard,fruits,tree-fruits,50.755,-1.658,Local orchard space at Fawcetts Field for the community.,Local orchard space at Fawcetts Field for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.755,-1.658",New Milton,New Milton,New Milton,Hampshire,BH25 6QH
True,,50,Burley Village Edges,Woodland,wild,mixed-forage,50.828,-1.698,New Forest village where wild fruit and nuts can be found on public verges.,New Forest village where wild fruit and nuts can be found on public verges.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://www.google.com/maps/search/?api=1&query=50.828,-1.698",Burley,Burley,Burley,Hampshire,BH24 4AB
