approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,20,Bolton Abbey Edges,Public Path,wild,mixed-forage,53.982,-1.888,"Boundary paths with wild fruit, elderflowers, and autumn berries.","Boundary paths with wild fruit, elderflowers, and autumn berries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.982,-1.888",Skipton,Skipton,Skipton,North Yorkshire,BD23 6AL
True,,21,Bedale Community Orchard,Community Orchard,fruits,tree-fruits,54.288,-1.585,Small village orchard project for publicPicking.,Small village orchard project for publicPicking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.288,-1.585",Bedale,Bedale,Bedale,North Yorkshire,DL8 1AA
True,,22,Incredible Edible Leyburn,Urban Foraging,vegetables,street-planters,54.312,-1.825,Public planters in the town center with free edible plants.,Public planters in the town center with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.312,-1.825",Leyburn,Leyburn,Leyburn,North Yorkshire,DL8 5BJ
True,,23,Sutton Bank Edges,Nature Reserve,wild,mixed-forage,54.242,-1.215,Plateau edges offering wild raspberries and blackberries.,Plateau edges offering wild raspberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.242,-1.215",Thirsk,Thirsk,Thirsk,North Yorkshire,YO7 2EH
True,,24,Staithes Coastal Path,Coastal Foraging,wild,coastal,54.558,-0.788,Coastal trails with sea beet and wild cabbage.,Coastal trails with sea beet and wild cabbage.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.558,-0.788",Staithes,Staithes,Staithes,North Yorkshire,TS13 5BH
True,,25,Helmsley Community Orchard,Community Orchard,fruits,tree-fruits,54.245,-1.062,Small orchard space near the castle for local fruit harvesting.,Small orchard space near the castle for local fruit harvesting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.245,-1.062",Helmsley,Helmsley,Helmsley,North Yorkshire,YO62 5AZ
True,,26,Fountains Abbey Boundary Paths,Public Path,wild,hedgerow,54.111,-1.585,Public rights of way through the estate with seasonal fruit and berries.,Public rights of way through the estate with seasonal fruit and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.111,-1.585",Ripon,Ripon,Ripon,North Yorkshire,HG4 3DY
True,,27,Incredible Edible Grassington,Urban Foraging,vegetables,street-planters,54.068,-2.002,Community planters with herbs and seasonal greens in the village center.,Community planters with herbs and seasonal greens in the village center.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.068,-2.002",Grassington,Grassington,Grassington,North Yorkshire,BD23 5AA
True,,28,Hackness Wood Foraging,Woodland,wild,woodland,54.305,-0.505,Ancient woodland paths offering wild garlic and seasonal nuts.,Ancient woodland paths offering wild garlic and seasonal nuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.305,-0.505",Scarborough,Scarborough,Scarborough,North Yorkshire,YO13 0JW
True,,29,Bentham Community Orchard,Community Orchard,fruits,tree-fruits,54.118,-2.505,Small village orchard project for public Picking.,Small village orchard project for public Picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.118,-2.505",High Bentham,High Bentham,High Bentham,North Yorkshire,LA2 7LJ
True,,30,Runswick Bay Coastal Path,Coastal Foraging,wild,coastal,54.532,-0.742,Coastal clifftop foraging for sea beet and wild mustard.,Coastal clifftop foraging for sea beet and wild mustard.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.532,-0.742",Runswick Bay,Runswick Bay,Runswick Bay,North Yorkshire,TS13 5HT
True,,31,Easingwold Community Orchard,Community Orchard,fruits,tree-fruits,54.122,-1.188,Village project focused on local fruit varieties.,Village project focused on local fruit varieties.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.122,-1.188",Easingwold,Easingwold,Easingwold,North Yorkshire,YO61 3AE
True,,32,Incredible Edible Hawes,Urban Foraging,vegetables,street-planters,54.302,-2.202,Community planters with free herbs and salads near the marketplace.,Community planters with free herbs and salads near the marketplace.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.302,-2.202",Hawes,Hawes,Hawes,North Yorkshire,DL8 3QL
True,,33,Great Ayton Riverside Path,Public Footpath,wild,river-forage,54.485,-1.135,River Leven banks with wild garlic and elderberries.,River Leven banks with wild garlic and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.485,-1.135",Great Ayton,Great Ayton,Great Ayton,North Yorkshire,TS9 6NB
True,,34,Guisborough Community Orchard,Community Orchard,fruits,tree-fruits,54.535,-1.055,Managed project for public fruit harvesting near the Priory.,Managed project for public fruit harvesting near the Priory.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.535,-1.055",Guisborough,Guisborough,Guisborough,North Yorkshire,TS14 6RD
True,,35,Incredible Edible Settle,Urban Foraging,vegetables,street-planters,54.068,-2.275,Public planters in the town center with herbs and veg.,Public planters in the town center with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.068,-2.275",Settle,Settle,Settle,North Yorkshire,BD24 9EH
True,,36,Brimham Rocks Edges,Nature Reserve,wild,mixed-forage,54.078,-1.685,Moorland edges with wild bilberries and blackberries.,Moorland edges with wild bilberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.078,-1.685",Summerbridge,Summerbridge,Summerbridge,North Yorkshire,HG3 4DW
True,,37,Aysgarth Falls Edges,Public Path,wild,mixed-forage,54.292,-1.985,Woodland paths with wild garlic and hazelnuts.,Woodland paths with wild garlic and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.292,-1.985",Aysgarth,Aysgarth,Aysgarth,North Yorkshire,DL8 3TH
True,,38,Pateley Bridge Community Orchard,Community Orchard,fruits,tree-fruits,54.085,-1.762,Located behind the village hall. Managed for the community.,Located behind the village hall. Managed for the community.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.085,-1.762",Pateley Bridge,Pateley Bridge,Pateley Bridge,North Yorkshire,HG3 5BD
True,,39,Incredible Edible Boroughbridge,Urban Foraging,vegetables,street-planters,54.095,-1.398,Planters at the community square with free edible plants.,Planters at the community square with free edible plants.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.095,-1.398",Boroughbridge,Boroughbridge,Boroughbridge,North Yorkshire,YO51 9AW
True,,40,Malham Tarn Edges,Nature Reserve,wild,mixed-forage,54.095,-2.155,Limestone trails with wild thyme and seasonal berries.,Limestone trails with wild thyme and seasonal berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.095,-2.155",Malham,Malham,Malham,North Yorkshire,BD23 4DJ
True,,41,Osmotherley Village Hedges,Public Path,wild,hedgerow,54.372,-1.298,Country lanes with abundant elderberries and blackberries.,Country lanes with abundant elderberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.372,-1.298",Osmotherley,Osmotherley,Osmotherley,North Yorkshire,DL6 3AE
True,,42,Incredible Edible Masham,Urban Foraging,vegetables,street-planters,54.222,-1.655,Public planters in the marketplace with free herbs and salads.,Public planters in the marketplace with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.222,-1.655",Masham,Masham,Masham,North Yorkshire,HG4 4DZ
True,,43,Catterick Community Orchard,Community Orchard,fruits,tree-fruits,54.375,-1.722,Small neighborhood orchard project for public picking.,Small neighborhood orchard project for public picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.375,-1.722",Catterick Garrison,Catterick Garrison,Catterick Garrison,North Yorkshire,DL9 4JF
True,,44,Glaisdale Foraging,Woodland,wild,woodland,54.435,-0.812,Wooded paths along the River Esk with wild garlic and berries.,Wooded paths along the River Esk with wild garlic and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.435,-0.812",Glaisdale,Glaisdale,Glaisdale,North Yorkshire,YO21 2QU
True,,45,Sandsend Coastal Edges,Coastal Foraging,wild,coastal,54.502,-0.668,Coastal clifftop foraging for sea beet and wild mustard.,Coastal clifftop foraging for sea beet and wild mustard.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.502,-0.668",Sandsend,Sandsend,Sandsend,North Yorkshire,YO21 3SZ
True,,46,Incredible Edible Tadcaster,Urban Foraging,vegetables,street-planters,53.885,-1.265,Planters at the community center with free vegetables and herbs.,Planters at the community center with free vegetables and herbs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham053.885,-1.265",Tadcaster,Tadcaster,Tadcaster,North Yorkshire,LS24 8AA
True,,47,Reeth Village Edges,Public Path,wild,hedgerow,54.388,-1.942,Dales country lanes with elder and hawthorn berries.,Dales country lanes with elder and hawthorn berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.388,-1.942",Reeth,Reeth,Reeth,North Yorkshire,DL11 6SY
True,,48,Kilburn Community Orchard,Community Orchard,fruits,tree-fruits,54.212,-1.215,Village project focused on preserving local fruit heritage.,Village project focused on preserving local fruit heritage.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.212,-1.215",Kilburn,Kilburn,Kilburn,North Yorkshire,YO61 4AH
True,,49,Grosmont Foraging,Woodland,wild,woodland,54.438,-0.722,Forest trails with wild raspberries and seasonal nuts near the railway.,Forest trails with wild raspberries and seasonal nuts near the railway.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.438,-0.722",Grosmont,Grosmont,Grosmont,North Yorkshire,YO22 5PB
True,,50,Fylingdales Moor Edges,Nature Reserve,wild,mixed-forage,54.415,-0.585,Heather moorland edges with wild bilberries and blackberries.,Heather moorland edges with wild bilberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham054.415,-0.585",Robin Hood's Bay,Robin Hood's Bay,Robin Hood's Bay,North Yorkshire,YO22 4QD
