approved,timestamp,id,name,type,category,sub-category,lat,lng,short_description,description,months,image,tags,likes,dislikes,reports,comments,what_three_words,season,plus_code,link,address,town,area,county,postcode
True,,14,Dinton Pastures Country Park Edges,Public Park,wild,hedgerow,51.442,-0.885,Riverside and lakeside paths with abundant elderflowers and blackberries.,Riverside and lakeside paths with abundant elderflowers and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.442,-0.885",Wokingham,Wokingham,Wokingham,Berkshire,RG10 0TH
True,,15,Cookham Dean Orchard Paths,Public Path,fruits,tree-fruits,51.585,-0.735,Public footpaths through historic cherry and apple orchard areas (wild edge...,Public footpaths through historic cherry and apple orchard areas (wild edge picking).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.585,-0.735",Cookham,Cookham,Cookham,Berkshire,SL6 9PQ
True,,16,Woodley Incredible Edible,Urban Foraging,vegetables,street-planters,51.455,-0.902,Planters at the precinct and near the library with free herbs and salads.,Planters at the precinct and near the library with free herbs and salads.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.455,-0.902",Woodley,Woodley,Woodley,Berkshire,RG5 4JZ
True,,17,California Country Park,Public Park,wild,woodland,51.378,-0.885,"Woodland edges with wild raspberries, blackberries, and seasonal nuts.","Woodland edges with wild raspberries, blackberries, and seasonal nuts.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.378,-0.885",Wokingham,Wokingham,Wokingham,Berkshire,RG40 4HU
True,,18,Braywick Park Edges,Public Park,wild,hedgerow,51.512,-0.715,Boundary trails with wild fruit trees and dense bramble patches.,Boundary trails with wild fruit trees and dense bramble patches.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.512,-0.715",Maidenhead,Maidenhead,Maidenhead,Berkshire,SL6 1BN
True,,19,Ascot Community Orchard,Community Orchard,fruits,tree-fruits,51.411,-0.665,A small hillside orchard site preserved for the local community near the ra...,A small hillside orchard site preserved for the local community near the racecourse.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.411,-0.665",Ascot,Ascot,Ascot,Berkshire,SL5 7JF
True,,20,Burghfield Common Edges,Public Path,wild,hedgerow,51.398,-1.055,Bridleways with heavy crops of blackberries and elderberries.,Bridleways with heavy crops of blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.398,-1.055",Burghfield,Burghfield,Burghfield,Berkshire,RG7 3EP
True,,21,Pangbourne Riverside,Public Path,wild,river-forage,51.485,-1.085,"Thames Path edges with wild mint, meadowsweet, and elderberries.","Thames Path edges with wild mint, meadowsweet, and elderberries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.485,-1.085",Pangbourne,Pangbourne,Pangbourne,Berkshire,RG8 7AR
True,,22,Earley Community Orchard,Community Orchard,fruits,tree-fruits,51.435,-0.925,Located at Maiden Erlegh Lake. Traditional fruit trees available for public...,Located at Maiden Erlegh Lake. Traditional fruit trees available for public use.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.435,-0.925",Reading,Reading,Reading,Berkshire,RG6 7EY
True,,23,Inkpen Common,Nature Reserve,wild,mixed-forage,51.378,-1.455,"Diverse habitat offering wild raspberries, bilberries, and hazelnuts.","Diverse habitat offering wild raspberries, bilberries, and hazelnuts.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.378,-1.455",Hungerford,Hungerford,Hungerford,Berkshire,RG17 9QR
True,,24,Sandhurst Memorial Park Edges,Public Park,wild,hedgerow,51.345,-0.795,River Blackwater banks with abundant blackberries and sloes.,River Blackwater banks with abundant blackberries and sloes.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.345,-0.795",Sandhurst,Sandhurst,Sandhurst,Berkshire,GU47 9BJ
True,,25,Twyford Community Orchard,Community Orchard,fruits,tree-fruits,51.472,-0.865,Managed by local volunteers for community harvest and fruit education.,Managed by local volunteers for community harvest and fruit education.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.472,-0.865",Twyford,Twyford,Twyford,Berkshire,RG10 9AF
True,,26,Basildon Park Boundary Paths,Public Path,wild,woodland,51.498,-1.115,Wooded boundary paths with sweet chestnuts and wild garlic in spring.,Wooded boundary paths with sweet chestnuts and wild garlic in spring.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.498,-1.115",Lower Basildon,Lower Basildon,Lower Basildon,Berkshire,RG8 9NR
True,,27,Windsor Incredible Edible,Urban Foraging,vegetables,street-planters,51.482,-0.605,Community planters at the library and town spaces with herbs and veg.,Community planters at the library and town spaces with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.482,-0.605",Windsor,Windsor,Windsor,Berkshire,SL4 1EG
True,,28,Lambourn Valley Way,Public Footpath,wild,hedgerow,51.512,-1.505,"Downland hedgerows with wild damsons, sloes, and rosehips.","Downland hedgerows with wild damsons, sloes, and rosehips.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.512,-1.505",Lambourn,Lambourn,Lambourn,Berkshire,RG17 8XU
True,,29,Spencers Wood Orchard,Community Orchard,fruits,tree-fruits,51.392,-0.965,Small community orchard integrated into local green space for residents.,Small community orchard integrated into local green space for residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.392,-0.965",Reading,Reading,Reading,Berkshire,RG7 1BW
True,,30,Kintbury Riverside Edges,Public Path,wild,river-forage,51.398,-1.448,Canal-side and river paths with abundant blackberries and elderberries.,Canal-side and river paths with abundant blackberries and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.398,-1.448",Kintbury,Kintbury,Kintbury,Berkshire,RG17 9UP
True,,31,Tilehurst Community Orchard,Community Orchard,fruits,tree-fruits,51.458,-1.045,Located at Lousehill Copse. A developing orchard for local community pickin...,Located at Lousehill Copse. A developing orchard for local community picking.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.458,-1.045",Reading,Reading,Reading,Berkshire,RG31 6XJ
True,,32,Lily Hill Park,Public Park,wild,woodland,51.425,-0.732,"Historic parkland with elderflowers, blackberries, and sweet chestnuts.","Historic parkland with elderflowers, blackberries, and sweet chestnuts.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.425,-0.732",Bracknell,Bracknell,Bracknell,Berkshire,RG12 2RX
True,,33,Whitley Community Orchard,Community Orchard,fruits,tree-fruits,51.432,-0.975,Located at Rabson's Recreation Ground. A focused community food resource.,Located at Rabson's Recreation Ground. A focused community food resource.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.432,-0.975",Reading,Reading,Reading,Berkshire,RG2 7RE
True,,34,Greenham Common Edges,Nature Reserve,wild,mixed-forage,51.385,-1.295,"Vast common land with wild apples, sloes, and autumn berries.","Vast common land with wild apples, sloes, and autumn berries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.385,-1.295",Newbury,Newbury,Newbury,Berkshire,RG19 8FZ
True,,35,Sunningdale Community Orchard,Community Orchard,fruits,tree-fruits,51.395,-0.628,A small village orchard project preserving local fruit heritage.,A small village orchard project preserving local fruit heritage.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.395,-0.628",Sunningdale,Sunningdale,Sunningdale,Berkshire,SL5 0NJ
True,,36,Kennet & Avon Canal Path (Berkshire),Public Footpath,wild,hedgerow,51.392,-1.135,"Rich canal-side hedgerows with blackberries, sloes, and hawthorn berries.","Rich canal-side hedgerows with blackberries, sloes, and hawthorn berries.",,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.392,-1.135",Aldermaston,Aldermaston,Aldermaston,Berkshire,RG7 4NB
True,,37,Purley-on-Thames Riverside,Public Path,wild,river-forage,51.485,-1.045,Thames Path edges with wild mint and elderberries.,Thames Path edges with wild mint and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.485,-1.045",Reading,Reading,Reading,Berkshire,RG8 8EQ
True,,38,Mortimer Community Orchard,Community Orchard,fruits,tree-fruits,51.378,-1.035,Located at Fairground Hill. Managed for the community benefit.,Located at Fairground Hill. Managed for the community benefit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.378,-1.035",Mortimer,Mortimer,Mortimer,Berkshire,RG7 3RD
True,,39,Cold Ash Orchard,Community Orchard,fruits,tree-fruits,51.428,-1.255,Village orchard project with various apple and plum trees.,Village orchard project with various apple and plum trees.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.428,-1.255",Thatcham,Thatcham,Thatcham,Berkshire,RG18 9PT
True,,40,Datchet Riverside Edges,Public Path,wild,river-forage,51.482,-0.575,River Ouse paths with abundant blackberries in late summer.,River Ouse paths with abundant blackberries in late summer.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.482,-0.575",Datchet,Datchet,Datchet,Berkshire,SL3 9EJ
True,,41,Wargrave Community Orchard,Community Orchard,fruits,tree-fruits,51.498,-0.818,Small village orchard providing local fruit for residents.,Small village orchard providing local fruit for residents.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.498,-0.818",Wargrave,Wargrave,Wargrave,Berkshire,RG10 8BX
True,,42,Finchampstead Ridges Edges,Nature Reserve,wild,mixed-forage,51.352,-0.855,Pine and heathland edges with wild raspberries and blackberries.,Pine and heathland edges with wild raspberries and blackberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.352,-0.855",Crowthorne,Crowthorne,Crowthorne,Berkshire,RG45 7NN
True,,43,Sulham Woods (Public Paths),Public Path,wild,woodland,51.465,-1.065,Woodland paths offering sweet chestnuts and wild garlic (spring).,Woodland paths offering sweet chestnuts and wild garlic (spring).,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.465,-1.065",Tilehurst,Tilehurst,Tilehurst,Berkshire,RG31 5UP
True,,44,Holyport Community Orchard,Community Orchard,fruits,tree-fruits,51.492,-0.718,A quiet village orchard project available for local harvesting.,A quiet village orchard project available for local harvesting.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.492,-0.718",Maidenhead,Maidenhead,Maidenhead,Berkshire,SL6 2LF
True,,45,Theale Incredible Edible,Urban Foraging,vegetables,street-planters,51.438,-1.075,Community planters near the station and high street with herbs and veg.,Community planters near the station and high street with herbs and veg.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.438,-1.075",Theale,Theale,Theale,Berkshire,RG7 5AS
True,,46,Boxford Village Edges,Public Path,wild,hedgerow,51.435,-1.378,Lambourn river paths with wild garlic and elderberries.,Lambourn river paths with wild garlic and elderberries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.435,-1.378",Newbury,Newbury,Newbury,Berkshire,RG20 8DP
True,,47,Sonning Riverside Edges,Public Path,wild,river-forage,51.475,-0.915,Thames Path with abundant wild mint and berries.,Thames Path with abundant wild mint and berries.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.475,-0.915",Reading,Reading,Reading,Berkshire,RG4 6UT
True,,48,Upper Bucklebury Common,Nature Reserve,wild,mixed-forage,51.432,-1.215,Extensive common land with wild fruit trees and hazelnuts.,Extensive common land with wild fruit trees and hazelnuts.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.432,-1.215",Thatcham,Thatcham,Thatcham,Berkshire,RG7 6PR
True,,49,Compton Community Orchard,Community Orchard,fruits,tree-fruits,51.515,-1.245,A developing orchard for the village community on the Downs.,A developing orchard for the village community on the Downs.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.515,-1.245",Compton,Compton,Compton,Berkshire,RG20 6NP
True,,50,Binfield Community Orchard,Community Orchard,fruits,tree-fruits,51.431,-0.785,Located at Wicks Green. Managed for community access to fruit.,Located at Wicks Green. Managed for community access to fruit.,,https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,"https://images.unsplash.com/photo-1560493676-04071c5f467b?w=512&q=80,,,,,,,8;9;10,,https://www.google.com/maps/search/?api=1&query=No+Man's+Community+Orchard,Chartham051.431,-0.785",Binfield,Binfield,Binfield,Berkshire,RG42 4HP
